"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"1",16,16,16,14,14,14,0,0,0,16,16,16,5,3,14,14,0,0,0.158707803039473,0.314051248945346,0.194826270747106,0.087142606184095,0.209883575705269,0.107421230760378,0.0615608237007354,0.0535255476996083,0.0799708278196938,0.255986486086119,0.316745998250915,0.427034265652691,0.0989243735912089,0.33144663188407,0.446771288019859,0.0615608237007354,0.0535255476996083,0.0799708278196938,0.358184266956909,0.312488316679929,0.476570992474376,0.523276830227347,0.372290055217292,0.383600752401467,0.3140592573852,0.122969169209971,0.136575312333267
"2",16,16,16,16,15,0,0,0,0,16,16,16,14,16,0,0,0,0,0.516812452993091,0.307040955890072,0.229049097721392,0.213654496651461,0.415673769710337,0.231343510668145,0.118203388197241,0.111458645292422,0.0721364265676189,0.824271231325113,0.692252783382459,0.859677435967032,0.553857913932563,0.400579833348887,0.231343510668145,0.118203388197241,0.111458645292422,0.0721364265676189,1.28663758401965,0.918572658118235,0.88637393578222,0.526390990314262,0.639917173471166,0.339591610343317,0.253470852935621,0.214266750035394,0.144914345740895
"3",16,16,16,1,0,14,0,0,0,16,2,16,1,14,0,0,0,0,0.882765659449723,0.879181484483462,0.150068893781362,0.0991208015867979,0.145739370389693,0.0884309171724895,0.126051856327894,0.0735004129281521,0.0398136860836076,0.644194782316038,1.24346246281656,0.442672467963951,0.392187631961828,0.145739370389693,0.293999792581619,0.126051856327894,0.0735004129281521,0.0398136860836076,0.661398501520338,0.949661819698802,0.350072756988619,0.533089787333755,0.404237150399611,0.18440339589479,0.187726815135214,0.095996397070169,0.0723132782821628
"4",16,16,4,4,15,14,0,0,0,16,16,14,15,14,14,14,0,0,0.598625410116573,0.183716235171032,0.187724943844098,0.119890013375629,0.159203640020012,0.121097864598015,0.163816412198449,0.0802759319231429,0.0557530296153661,0.483853038944858,0.229399180897486,0.338961684782995,0.285017501461789,0.301144225491596,0.334119854243221,0.163816412198449,0.0802759319231429,0.0557530296153661,0.104870472767107,0.266154898163601,0.297417863562158,0.140939913509926,0.422490193255571,0.436943622647114,0.272019571783797,0.166438297319979,0.111255102641453
"5",16,16,16,6,14,0,0,0,0,16,2,2,14,16,0,14,0,0,0.709581990180805,0.46657896972456,0.301554673422126,0.216117811284104,0.221990266823924,0.137959463155562,0.164074689595997,0.0474649087493235,0.0568592979926601,0.538395562239488,0.35606950328093,0.706761157862073,0.719686196618001,0.33740682828465,0.137959463155562,0.164074689595997,0.0474649087493235,0.0568592979926601,0.557579433252008,0.752800035274452,0.521465418960728,0.541821696449224,0.368020051524168,0.166111254937655,0.402207045931671,0.0942874411877869,0.12033522954433
"6",16,16,16,1,14,14,0,0,0,16,16,14,2,14,0,0,0,0,0.256771672513925,0.1793844398423,0.308361571195194,0.151127502251548,0.204336836190027,0.131674201163243,0.162011919396901,0.0611582856782586,0.0559486953313602,0.527140170827057,0.476777884418881,0.224579805942474,0.571904353438748,0.202169449779525,0.485818402792219,0.162011919396901,0.0611582856782586,0.0559486953313602,0.997675146766421,0.898795378229783,0.456111828182404,0.578836654588959,0.154460687761509,0.140034421230064,0.292149700750335,0.0893003951132538,0.0861143778446077
"7",16,16,16,16,13,0,0,0,0,16,4,16,16,15,0,14,0,0,0.44697884495864,0.552880517902475,0.283654675172762,0.220529995352618,0.300719438346569,0.137064742624758,0.0927610972034512,0.11865051046639,0.0857933430342221,0.646494655076872,3.11551285367243,0.522268645522668,0.70682910652529,0.572939689019523,0.137064742624758,0.0927610972034512,0.11865051046639,0.0857933430342221,1.74036239820467,1.85238597488628,0.432731236545302,0.705340865693973,0.319784356282866,0.274271553483038,0.258257415261461,0.17875723605091,0.104660292602797
"8",16,16,3,4,15,14,0,0,0,16,16,3,14,0,0,0,0,0,0.262366434259023,0.328907413945323,0.137274770648529,0.287873248296965,0.133440405567285,0.159094172314404,0.111430990554892,0.0807521892130194,0.0660188329212325,0.440492050504233,0.26448569753937,0.361939017187873,0.594973042203258,0.220567526586923,0.455113170175063,0.111430990554892,0.0807521892130194,0.0660188329212325,0.417547076926637,0.295505468184642,0.510404179777205,0.707444518560492,0.182227319788991,0.176076815636512,0.20512287316434,0.13606788975553,0.110079867873814
"9",16,15,16,3,0,14,0,0,0,16,6,1,3,14,14,14,0,0,0.661874677782447,0.304587761729515,0.555211489887959,0.250915967957701,0.177850249532244,0.167732389355977,0.0887602487031476,0.119018213226317,0.0551694616288956,0.556173134020084,0.608754208236211,0.491031713646074,0.320167996476849,0.177850249532244,0.286017187955288,0.0887602487031476,0.119018213226317,0.0551694616288956,0.685690860019857,1.05569571940777,0.426591226958225,0.347033819491067,0.533007806155625,0.454044161364793,0.325569777897701,0.155705215818882,0.0911990365580381
"10",16,16,16,4,15,0,0,0,0,2,14,1,15,0,0,0,0,0,1.31517034455654,0.428873400282521,0.193268856948924,0.166002968600309,0.184657737150549,0.133399093262423,0.0432058204837752,0.0735142265989846,0.0498322247414196,0.835552808741781,0.678881711770558,0.61866057582582,0.209669266068838,0.228841045185982,0.133399093262423,0.0432058204837752,0.0735142265989846,0.0498322247414196,1.41507314119833,0.748624127203527,0.40304299824911,0.205206662185139,0.254932312016288,0.219334536283394,0.102228978036423,0.11615112226362,0.0862140334742862
