"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81"
"11",16,16,2,13,13,13,13,13,0,16,16,10,13,12,13,13,13,0,16,16,9,5,2,0,0,0,0,16,16,1,6,2,0,0,0,0,0.469681142107565,0.285125128600167,0.369895219757782,0.254673851611584,0.17873244132487,0.186949569937713,0.143496639495246,0.113320036786916,0.106699117216581,0.219019919876764,0.449881916378391,0.390547916524282,0.164045268663148,0.0550075118448703,0.054487980939825,0.0498783645466832,0.0412833462282263,0.106699117216581,0.219019919876764,0.449881916378391,0.425913068726374,0.164045268663148,0.339984962692922,0.054487980939825,0.0498783114928421,0.0412830193279441,0.106699117216581,0.219019919876764,0.449881916378391,0.334316954099101,0.340249389190263,0.334319494428115,0.186949569937713,0.143496639495246,0.113320036786916,0.106699117216581,0.219019919876764,0.449881916378391,0.553636793234725,0.270223526778554,0.334304800215205,0.186949569937713,0.143496639495246,0.113320036786916,0.106699117216581
"12",16,16,16,11,13,13,13,13,0,16,16,16,3,7,13,13,13,0,16,16,16,3,3,0,0,0,0,16,16,16,3,4,0,0,0,0,1.17407230464777,0.702394131201872,0.24878965977849,0.268120436308917,0.424173394130535,0.143040817214878,0.165936054985686,0.127022248193614,0.0920583709960333,0.52056744949527,0.3389150216455,0.437091543810283,0.316249361123191,0.174673831369572,0.109997104686185,0.0383117478714052,0.0364607384346118,0.0920583709960333,0.52056744949527,0.3389150216455,0.437091543810283,0.44814891525024,0.338537463137125,0.109997104686185,0.0383155944042013,0.042989994355142,0.0920583709960333,0.52056744949527,0.3389150216455,0.437091543810283,0.44814891525024,0.358548348812175,0.143040817214878,0.165936054985686,0.127022248193614,0.0920583709960333,0.52056744949527,0.3389150216455,0.437091543810283,0.448148855744145,0.34574645945263,0.143040817214878,0.165936054985686,0.127022248193614,0.0920583709960333
"13",16,16,16,1,7,13,13,13,0,16,16,16,1,2,13,13,13,0,16,16,16,3,7,0,0,0,0,16,16,16,6,2,0,0,0,0,0.274902671557659,0.363039437872249,0.181711605063673,0.415742824547877,0.214824177985253,0.22360190737701,0.152213994735425,0.162183333299466,0.082736675155115,0.348053406589279,0.517231991604567,0.303007547173677,0.427576591494098,0.640454102408612,0.0627582337949388,0.055931748629068,0.0468947092314292,0.082736675155115,0.348053406589279,0.517231991604567,0.303007547173677,0.427586678757089,0.35463465736087,0.0627582257246533,0.055931748629068,0.0468947080584071,0.082736675155115,0.348053406589279,0.517231991604567,0.303007547173677,0.656627184381855,0.640454102408612,0.22360190737701,0.152213994735425,0.162183333299466,0.082736675155115,0.348053406589279,0.517231991604567,0.303007547173677,0.432351850087576,0.35463465736087,0.22360190737701,0.152213994735425,0.162183333299466,0.082736675155115
"14",16,16,12,1,13,13,0,13,0,16,16,2,12,13,13,0,13,0,16,16,10,11,0,0,0,0,0,16,16,16,16,0,0,0,0,0,0.369469278754171,0.195188270002478,0.27414131713632,0.299792185283143,0.259455878387875,0.121152431182992,0.187791355471549,0.139216768271343,0.104067745452397,0.360953185162818,0.421404613459108,0.658499453841686,0.371132208610023,0.0876196595664433,0.0428423441938,0.187791355471549,0.0540711396282573,0.104067745452397,0.360953185162818,0.421404613459108,0.33965088524892,0.30373486308057,0.0876196595664433,0.0428423441938,0.187791355471549,0.0540711135984601,0.104067745452397,0.360953185162818,0.421404613459108,0.279066277961041,0.305675587464776,0.259455878387875,0.121152431182992,0.187791355471549,0.139216768271343,0.104067745452397,0.360953185162818,0.421404613459108,0.557866767710569,0.365963343637518,0.259455878387875,0.121152431182992,0.187791355471549,0.139216768271343,0.104067745452397
"15",16,16,6,16,10,13,13,13,0,16,16,5,16,6,13,13,13,0,16,16,4,16,6,0,0,0,0,16,16,3,16,6,0,0,0,0,0.49478621799884,0.261365548664783,0.320989027395584,0.59953994637384,0.223941109219297,0.361833733535209,0.156090021839591,0.121510098092227,0.0711661678281757,0.214861148835623,0.305268148857085,0.501816351484859,0.369619695808705,0.359034597755832,0.0986216526831292,0.0823888484371645,0.0404956500666277,0.0711661678281757,0.214861148835623,0.305268148857085,0.52488866374216,0.369619695808705,0.297899435986663,0.0986198033085015,0.082388854991937,0.0404956500666277,0.0711661678281757,0.214861148835623,0.305268148857085,0.384068422368559,0.369619695808705,0.297899435986663,0.361833733535209,0.156090021839591,0.121510098092227,0.0711661678281757,0.214861148835623,0.305268148857085,0.59774142435338,0.369619695808705,0.297899435986663,0.361833733535209,0.156090021839591,0.121510098092227,0.0711661678281757
"16",16,16,16,5,13,13,13,13,0,16,16,16,8,13,13,13,13,0,16,16,16,4,5,0,0,0,0,16,16,16,5,5,0,0,0,0,0.91524986724159,0.507572341547548,0.397270890909875,0.190704849227047,0.221370386128314,0.203824698468464,0.123839005466176,0.165562339353998,0.110866912154925,0.642677745590795,0.33544357623167,0.274822881899529,0.282211476243089,0.059722364921359,0.0968780789148388,0.0454736319152761,0.0392064665726248,0.110866912154925,0.642677745590795,0.33544357623167,0.274822881899529,0.566301705222712,0.059722364921359,0.0968780789148388,0.0454736319152761,0.0392063098120604,0.110866912154925,0.642677745590795,0.33544357623167,0.274822881899529,0.339110078306596,0.224170349144666,0.203824698468464,0.123839005466176,0.165562339353998,0.110866912154925,0.642677745590795,0.33544357623167,0.274822881899529,0.282211476242326,0.224170159167688,0.203824698468464,0.123839005466176,0.165562339353998,0.110866912154925
"17",16,16,2,13,10,13,13,0,13,16,16,10,13,13,13,13,0,13,16,16,10,0,10,0,0,0,0,16,16,16,0,0,0,0,0,0,0.783253219484219,0.34426433129193,0.224985061951539,0.352705330635142,0.279929539576367,0.201494625667914,0.191975701701386,0.173381741757357,0.0691986486180476,0.443899561719488,0.380282240219032,0.463641707366461,0.0910337823858414,0.344550436822933,0.0451037413094607,0.0563925977266759,0.173381741757357,0.0343386387278928,0.443899561719488,0.380282240219032,0.192257228141298,0.0910337823858414,0.106469831070475,0.0451037351206365,0.056389472712189,0.173381741757357,0.034342196516769,0.443899561719488,0.380282240219032,0.192257228141298,0.352705330635142,0.344550436822933,0.201494625667914,0.191975701701386,0.173381741757357,0.0691986486180476,0.443899561719488,0.380282240219032,0.624301632303064,0.352705330635142,0.279929539576367,0.201494625667914,0.191975701701386,0.173381741757357,0.0691986486180476
"18",16,16,16,16,13,13,13,0,0,16,16,16,16,13,13,13,0,0,16,16,16,16,0,0,0,0,0,16,16,16,16,0,0,0,0,0,0.891967054364638,0.416258830008533,0.0773681796427845,0.244586821647364,0.101621424807554,0.171236238198996,0.162766774992258,0.122771660784604,0.0734780549094588,0.227601945980559,0.438503507112554,0.225863522402535,0.322148734913912,0.112065077110743,0.047747460669736,0.0683042967573802,0.122771660784604,0.0734780549094588,0.227601945980559,0.438503507112554,0.225863522402535,0.322148734913912,0.112074495051678,0.0477474494261417,0.0683042967573802,0.122771660784604,0.0734780549094588,0.227601945980559,0.438503507112554,0.225863522402535,0.322148734913912,0.101621424807554,0.171236238198996,0.162766774992258,0.122771660784604,0.0734780549094588,0.227601945980559,0.438503507112554,0.225863522402535,0.322148734913912,0.101621424807554,0.171236238198996,0.162766774992258,0.122771660784604,0.0734780549094588
"19",16,16,16,14,13,13,13,13,0,16,16,16,3,13,13,13,13,0,16,16,16,9,0,0,0,0,0,16,16,16,4,0,0,0,0,0,0.461450425634448,0.234033023003033,0.59747703482894,0.306748920591179,0.274517674958849,0.180562132543873,0.106047713083182,0.110719081116719,0.0924911826843745,0.35847000715337,0.360461289019699,0.477408106426564,0.402109425278117,0.112734526776013,0.0872811936759245,0.0449474289035807,0.0374340138558296,0.0924911826843745,0.35847000715337,0.360461289019699,0.477408106426564,0.547833882607031,0.1127342666514,0.0872811936759245,0.0449474720529174,0.0374341335377973,0.0924911826843745,0.35847000715337,0.360461289019699,0.477408106426564,0.473765670971726,0.274517674958849,0.180562132543873,0.106047713083182,0.110719081116719,0.0924911826843745,0.35847000715337,0.360461289019699,0.477408106426564,0.566775001275059,0.274517674958849,0.180562132543873,0.106047713083182,0.110719081116719,0.0924911826843745
"20",16,16,7,15,11,13,13,13,0,16,16,2,6,11,13,13,13,0,16,16,10,3,11,0,0,0,0,16,16,2,3,0,0,0,0,0,0.532340927371525,0.218160404307977,0.152694132154144,0.499322504169079,0.209364798785746,0.158799659302886,0.188179479399581,0.13740698774377,0.112170892367084,0.30083239386284,0.283255492371069,0.412478510624269,0.386030644188031,0.214612896634005,0.0532550772817231,0.0603495044654328,0.046512872238366,0.112170892367084,0.30083239386284,0.283255492371069,0.389008750144023,0.295160416136581,0.214612962287302,0.0532551168977769,0.0603495554753033,0.046512872238366,0.112170892367084,0.30083239386284,0.283255492371069,0.183728060845915,0.35118724220617,0.214612896853984,0.158799659302886,0.188179479399581,0.13740698774377,0.112170892367084,0.30083239386284,0.283255492371069,0.389009143437395,0.351185426401668,0.209364798785746,0.158799659302886,0.188179479399581,0.13740698774377,0.112170892367084
