"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"1",16,16,16,13,13,13,13,13,13,16,13,3,13,13,13,13,13,13,0.90487073933624,0.644047678130786,0.347547229179746,0.175962130966468,0.156695197422241,0.241578938011308,0.116242064050142,0.212651893264141,0.0749587000884405,0.357324116687682,0.437132150429622,0.332614194862562,0.0245987813290353,0.0463915621337323,0.0953097283033421,0.0239440582310181,0.0369811617440884,0.0168312613044271,0.929471781760638,0.223304724452006,0.34764867100286,0.100287626762582,0.111278650297932,0.124300839356061,0.0623389785637513,0.0680829734556519,0.0406649969722343
"2",16,16,2,15,2,15,13,13,13,16,16,13,16,13,1,13,13,13,0.362007000270315,0.323207543474003,0.201719782326968,0.142005708462694,0.398640391681303,0.346217521975981,0.192234867136972,0.133819622013809,0.106304018684888,0.387076196549497,0.83000253733671,0.302212532796225,0.257864792484073,0.216081355327115,0.380825053604375,0.0290205839910901,0.0351676410780914,0.0166329694240375,0.179340233664113,0.521628901088555,0.17560016255912,0.397869427672588,0.120268945909167,0.737919581551961,0.0550651922342762,0.060960503525975,0.0317128460066593
"3",16,16,16,2,1,13,13,13,13,16,16,16,15,13,13,13,13,13,0.638543533135809,0.516169841606135,0.320462378053585,0.44758292796341,0.216797909731703,0.228535417739916,0.171688682340692,0.104960301257773,0.127077027404461,0.523803533839599,0.417337837873685,0.565154849671233,0.317715278779727,0.277009639382092,0.061075216830216,0.0670011905931476,0.0182384217694396,0.0288581336908227,0.42670811404234,0.443988965838605,0.606642953562497,0.508456590692445,0.140646211067406,0.110872857161351,0.102970391744512,0.0414699953504965,0.0427973389083662
"4",16,16,16,2,6,13,13,13,13,16,16,16,4,6,14,13,13,13,0.86492388709266,0.279587119683767,0.5556823455211,0.320113617476242,0.303308208857646,0.165884483720619,0.179560594842292,0.0979297413130969,0.11686325032601,0.139841443010948,0.343575083423685,0.374270827197743,0.342641750440034,0.292987460899036,0.0562056683667044,0.0475436106603696,0.0253551614255299,0.0270980422903722,0.446548614656514,0.528240323353063,0.444254802260156,0.536585020186904,0.283560390178543,0.294088038592464,0.0907952572131481,0.0442222210794093,0.0465559640617448
"5",16,16,16,16,13,13,13,13,13,16,16,14,16,13,13,13,0,13,0.238570666197232,0.080389569290278,0.218055892000336,0.323723900981867,0.105194474989608,0.364440864183812,0.177546321143833,0.0797354079080208,0.0812717693224819,0.227907171216579,0.303423733485796,0.288054135635388,0.360450428242263,0.0612425118929628,0.047874634053954,0.0473913632970571,0.0104766427734102,0.0160218752878893,0.749719191704977,0.157138676544071,0.304302520430427,0.406777297277893,0.128087622433358,0.103652583550584,0.0769452467428935,0.105800325290978,0.0339544237784991
"6",16,16,16,1,1,13,13,13,13,16,16,15,13,6,13,13,13,13,0.634735400331302,0.170008795477599,0.342007030400322,0.231877314969973,0.192994376726524,0.165791893928434,0.239531967873692,0.0975279001326772,0.137595845705625,0.437858183708792,0.300041819080985,0.563307350737516,0.319225735248113,0.29593184376646,0.0221819868109849,0.060377989395082,0.0240872247776056,0.0232901123403871,0.666789486888071,0.382253599167454,0.679365380818515,0.210438290014154,0.37015931228067,0.102080814763908,0.0861374412890791,0.036119036679721,0.0420393253116464
"7",16,16,16,3,13,13,13,13,13,16,4,16,13,6,13,13,13,13,0.196084458855686,1.71791202716007,0.365504983678201,0.313815088786115,0.19908936003859,0.181520364549454,0.151095261054285,0.125303858274486,0.0599932930427025,0.152263161546068,0.77889826324637,0.327106749803625,0.338047562364203,0.035690859606832,0.054041893592862,0.0430701504249488,0.0263010453839299,0.0171789825942818,0.126824295711497,0.744262682691536,0.291661595800635,0.179481740322798,0.317949557340725,0.0890284323829615,0.0648802142836342,0.0631359307258313,0.0256202427565938
"8",16,16,16,5,15,13,13,13,13,16,16,14,15,13,13,13,13,13,1.09343172378449,1.03554844305413,0.291047624039338,0.53219504116554,0.152265130768731,0.118743495757378,0.215163709660585,0.0665294296901768,0.102948493684705,0.378857417896873,0.281372980985436,0.500817838873387,0.420509407596768,0.383276651998806,0.038609329924498,0.0448710992390004,0.0123221099683704,0.0198197011233199,0.512187762311426,0.30807957742211,0.670028057791167,0.444304709837089,0.184974821072874,0.0505609707856709,0.0486324223366274,0.0329053186432407,0.0447435721644768
"9",16,16,16,13,13,13,13,13,13,16,16,1,5,6,13,13,13,13,0.503121120618419,0.240370042786354,0.335094841703449,0.269536934733662,0.227209967080393,0.149912088525274,0.108128666807701,0.0985533717434648,0.106630919342531,0.603471456852171,0.225479462345234,0.369154043563956,0.0531531595380076,0.0204301488197109,0.0197632292745937,0.0235066771192192,0.0135059103853373,0.0387552527345111,0.845180922762082,0.351139258881494,0.399778978602426,0.296214139621784,0.457909026605281,0.104607092373447,0.0848483007329387,0.0257870621025317,0.0444208300222846
"10",16,16,16,5,6,13,13,13,13,16,13,2,13,16,13,13,13,13,0.195895310288358,0.335958801922654,0.251846760496442,0.185200198941078,0.137911705091153,0.203631666235325,0.114221540472743,0.143158039331093,0.105167196449065,0.263253464553593,0.286515185251922,0.178819297558252,0.462385115466728,0.299482574791589,0.0629136863313371,0.0265556291966122,0.0365214855123216,0.0359914032262194,0.29403480011279,0.115809718359288,0.436173931041471,0.107191171176721,0.342961568730632,0.102225358150736,0.0373142508327859,0.129885625184155,0.0545895348741013
