"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"1",10,7,7,7,0,0,0,0,0,7,0,7,0,7,0,0,0,0,0.82728782324465,0.360748745194289,0.175574231355374,0.254955164936501,0.219957764851975,0.128986379863207,0.212104020524793,0.156270839354157,0.104969047146221,0.295456707070458,0.1268442842703,0.0945286334367726,0.0556721450074717,0.219957764851975,0.128986379863207,0.212104020524793,0.156270839354157,0.104969047146221,0.643507253438361,0.386761151116842,0.127520174998599,0.30129160976173,0.122476091544404,0.186513594845372,0.232482660415567,0.228417970914415,0.194300155226968
"2",9,7,7,0,7,7,0,0,0,7,6,7,0,0,0,0,0,0,0.347313048259356,0.298502037069354,0.288794782617117,0.273841781155206,0.17307715829416,0.18490379273082,0.158171610355057,0.0851683083744295,0.0896239902263597,0.874763585269173,0.239825692052868,0.3075333664822,0.273841781155206,0.0620448253278777,0.0522171234571895,0.158171610355057,0.0851683083744295,0.0896239902263597,0.337406806842542,0.579884706059229,0.188034724532199,0.275741717649043,0.202316390692507,0.425380301490907,0.288639147311152,0.200977327879272,0.11677446299186
"3",9,8,7,7,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0.664102345339362,0.518890893219465,0.237467122346992,0.389589158815911,0.149845406562917,0.139186396552218,0.147983886283368,0.122816492470584,0.112405273538998,0.399266744274944,0.312656320738573,0.076838636899759,0.0791704730357477,0.149845406562917,0.139186396552218,0.147983886283368,0.122816492470584,0.112405273538998,0.507626174885684,0.5801615081587,0.190431249864909,0.357184059790725,0.351989919588192,0.244841926240109,0.172012853775518,0.196915092615443,0.166426894468728
"4",10,1,1,7,7,7,7,7,0,4,2,1,7,0,0,0,7,0,0.657308390637072,0.83381438046653,0.307916845055447,0.246390081990479,0.180163832236406,0.281802399259695,0.19829556226018,0.15727469786802,0.0990125746725364,0.345748026470898,0.535413617063737,0.386267563713893,0.0831504677427824,0.068844592339435,0.105001063534608,0.0907020901764645,0.062391563646024,0.0990125746725364,0.821924134228462,0.776309361701926,0.578036794546694,0.0924288948800784,0.507143831962353,0.404439851144383,0.272055666860412,0.0698232896386024,0.126009624550587
"5",4,7,7,0,7,7,0,0,0,10,2,0,0,7,0,0,0,0,0.207086650885931,0.214682466282856,0.34995854228093,0.211277226081046,0.29651558504656,0.281356794299598,0.105662475046913,0.0996766437921906,0.125037825963847,0.304712093094543,0.223230747542101,0.124974995914667,0.211277226081046,0.0860346082623841,0.0985998801465151,0.105662475046913,0.0996766437921906,0.125037825963847,0.360617902549917,0.35195116036533,0.479746688206783,0.365957352735853,0.18048552502945,0.458471495831245,0.164125221485555,0.19556878698448,0.184400679414682
"6",10,6,7,7,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0.778783455568843,0.398070800371661,0.317082807655777,0.219685333085602,0.155486491401755,0.14443468920536,0.103225289513882,0.154861385817838,0.132828390074962,0.374224072400515,0.287266351774554,0.133422813826922,0.0623202249763277,0.155486491401755,0.14443468920536,0.103225289513882,0.154861385817838,0.132828390074962,0.412802301866132,0.678111458874254,0.189750810468988,0.106565734457071,0.122489948301241,0.261005829228606,0.247418220317305,0.213066374378246,0.186663924372957
"7",10,7,7,7,7,0,0,0,0,3,7,7,0,0,0,0,0,0,0.228440918349336,0.40217866949265,0.279134039621687,0.243977907354287,0.213661039835661,0.139279332472928,0.221284839639574,0.123114098286815,0.0776978505443252,0.278864570906678,0.280844119240369,0.0795524867285427,0.107946456321544,0.0663971919172392,0.139279332472928,0.221284839639574,0.123114098286815,0.0776978505443252,0.68778032458048,0.278016488947218,0.150914593699015,0.226137263129222,0.32427556690524,0.355292570068524,0.355229275866316,0.233723622822315,0.182633046600438
"8",10,1,7,7,0,0,0,0,0,10,7,6,7,0,0,0,0,0,0.312968546079121,0.190689301541866,0.868865559207542,0.245913690078594,0.399323014505193,0.207608869053481,0.244829853244227,0.148743730035925,0.0920089280799608,0.449803795949818,0.563562363204909,0.206080068451284,0.0867517147946972,0.399323014505193,0.207608869053481,0.244829853244227,0.148743730035925,0.0920089280799608,0.662791262485223,0.248035468723346,0.47722960337029,0.15252981852224,0.391749442694397,0.623176644250956,0.315575414526797,0.224627748833047,0.105848015026414
"9",10,1,7,7,7,0,0,0,0,7,2,0,0,0,0,7,0,0,1.04793000887337,0.186182811276397,0.217960636273158,0.2096153023781,0.249840950702497,0.355754106250674,0.187973879018621,0.163072277579665,0.0865678553148703,0.244213667854104,0.175761515335217,0.0791407034952984,0.121032038944108,0.0702992482453315,0.355754106250674,0.187973879018621,0.163072277579665,0.0865678553148703,0.611532148412489,0.514075674987006,0.302792808825129,0.295542429350345,0.413432364985912,0.326943842691343,0.131943941186786,0.235929795198504,0.199778295018461
"10",7,0,7,0,7,0,7,0,0,6,7,0,0,0,0,0,0,0,0.294501786836853,0.334032854277615,0.424503024602797,0.18763236375197,0.215514741854859,0.170108320122998,0.273400887490752,0.167677496858187,0.0890138201554507,0.11702940391869,0.334032854277615,0.0578064399488812,0.18763236375197,0.121265866374376,0.170108320122998,0.0468994687671069,0.167677496858187,0.0890138201554507,0.507683687979527,0.396402397922565,0.269142245826888,0.394180177954931,0.263416064287245,0.363921014169079,0.23283176590358,0.226914471223401,0.15262006958566
"11",3,7,7,0,7,0,0,0,0,10,7,0,0,0,0,0,0,0,0.367446565967577,0.162514126326015,0.196631476961222,0.283877365190816,0.270119533535084,0.282494647883633,0.277781865371508,0.155577705227248,0.124413906324273,0.663267298019656,0.101952856209807,0.134424584643819,0.283877365190816,0.104048225694815,0.282494647883633,0.277781865371508,0.155577705227248,0.124413906324273,1.13831635558349,0.184571268571235,0.351710288339768,0.580861185088734,0.318673916604673,0.424421664700185,0.295645839798833,0.207607986780579,0.186073373227112
"12",6,5,0,7,7,0,0,0,0,5,10,0,7,0,0,0,0,0,0.614352348079284,0.2482235872991,0.433817555305395,0.20755395368992,0.22145011644626,0.110783414038229,0.103221983639543,0.102431054465979,0.135830331949402,0.44198419850064,0.37045137718736,0.433817555305395,0.211319293744668,0.0667364856585094,0.110783414038229,0.103221983639543,0.102431054465979,0.135830331949402,0.129655965035761,0.425891637896223,0.538905187848563,0.221239625244673,0.243650945661377,0.18566913910039,0.230479936491933,0.185250952884611,0.186546413252129
