"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81"
"11",16,11,11,13,0,13,13,13,13,16,3,1,13,0,13,13,13,13,16,10,1,0,0,0,0,0,0,16,6,1,0,0,0,0,0,0,0.241647199137408,0.290667389152172,0.447640717024969,0.21700722710314,0.133339512234431,0.203222415545709,0.178312372359476,0.163971400141001,0.069182607723465,0.271716251591043,0.38706214070758,0.273478203839589,0.0626999632963726,0.133339512234431,0.0816424874374257,0.0430302155702893,0.0166960758185754,0.025883882127264,0.271716251591043,0.417283924059362,0.387324830325861,0.0626999632963726,0.133339512234431,0.0816423510116384,0.0430302155702893,0.0166957149036589,0.0256148357358655,0.271716251591043,0.357224836764996,0.387323585662116,0.21700722710314,0.133339512234431,0.203222415545709,0.178312372359476,0.163971400141001,0.069182607723465,0.271716251591043,0.378831908327816,0.387322330263755,0.21700722710314,0.133339512234431,0.203222415545709,0.178312372359476,0.163971400141001,0.069182607723465
"12",16,12,13,13,13,13,13,13,13,16,5,13,13,13,13,13,13,13,16,5,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0.244939743449688,0.380598790039457,0.284433974958146,0.314574658547717,0.147441053513731,0.342084610356174,0.156747040924499,0.156898161075651,0.134594215619741,0.297725951372818,0.418160308555162,0.0415623886022896,0.102341853766999,0.0331528060294931,0.038714002737918,0.05536271783724,0.0434501608204699,0.0416097400156803,0.297725951372818,0.241015970753202,0.0415623886022896,0.102341853766999,0.0331528060294931,0.038714002737918,0.0553558452786393,0.0481040585042547,0.0416099558413743,0.297725951372818,0.187309052747125,0.284433974958146,0.314574658547717,0.147441053513731,0.342084610356174,0.156747040924499,0.156898161075651,0.134594215619741,0.297725951372818,0.187308148240561,0.284433974958146,0.314574658547717,0.147441053513731,0.342084610356174,0.156747040924499,0.156898161075651,0.134594215619741
"13",13,9,0,13,13,13,0,0,13,2,9,0,13,13,13,0,0,13,4,10,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0.34106651968509,0.278649802411578,0.361708690405261,0.20016827427526,0.251732818149866,0.146415407615624,0.120361250715201,0.132850675588406,0.134548732246553,0.29576040923859,0.50397204360773,0.361708690405261,0.0704385135987511,0.184676283365048,0.052068498920716,0.120361250715201,0.132850675588406,0.0271008532696459,0.46885156439292,0.50397204360773,0.361708690405261,0.070437238145463,0.184676283365048,0.0520743524788345,0.120361250715201,0.132850675588406,0.0271003301982087,0.573880763990469,0.338914294645215,0.361708690405261,0.20016827427526,0.251732818149866,0.146415407615624,0.120361250715201,0.132850675588406,0.134548732246553,0.273439979313863,0.276768848945125,0.361708690405261,0.20016827427526,0.251732818149866,0.146415407615624,0.120361250715201,0.132850675588406,0.134548732246553
"14",4,13,13,13,13,13,13,13,13,9,13,13,13,13,13,13,13,13,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.353102303638244,0.464620938666328,0.221066548974024,0.343856429577534,0.267292354371795,0.132731451173499,0.131540013286305,0.169440575716745,0.192206900181366,0.591947540501621,0.0625646795937957,0.0996834968859723,0.103726395717579,0.174105178819784,0.0329167035553528,0.037622496122819,0.0251451075984966,0.0643352428187097,0.36863662434957,0.0625646795937957,0.0996834968859723,0.103726395717579,0.174105178819784,0.032916689883532,0.0378206634384512,0.0251451075984966,0.0643350278777397,0.464962958684461,0.464620938666328,0.221066548974024,0.343856429577534,0.267292354371795,0.132731451173499,0.131540013286305,0.169440575716745,0.192206900181366,0.561088949404931,0.464620938666328,0.221066548974024,0.343856429577534,0.267292354371795,0.132731451173499,0.131540013286305,0.169440575716745,0.192206900181366
"15",16,5,13,13,13,13,13,13,13,16,2,13,13,13,13,13,13,13,16,12,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0.484169090030223,0.356491074834593,0.323056271908828,0.262561577855177,0.183121878970834,0.0800653701773491,0.158770906635762,0.144578652628333,0.135752714251991,0.255580028470329,0.231359035011096,0.0509387788085816,0.0691661037483201,0.0939446795217471,0.0235722851142371,0.0745392233932052,0.0305143405924833,0.029485078988454,0.255580028470329,0.291601460329587,0.0509387788085816,0.0917927637512498,0.093328873771566,0.0235722851142371,0.0745392233932052,0.0305144868823993,0.0294849899536868,0.255580028470329,0.228794276790928,0.323056271908828,0.262561577855177,0.183121878970834,0.0800653701773491,0.158770906635762,0.144578652628333,0.135752714251991,0.255580028470329,0.231387145318609,0.323056271908828,0.262561577855177,0.183121878970834,0.0800653701773491,0.158770906635762,0.144578652628333,0.135752714251991
"16",15,13,13,13,13,13,13,13,13,10,13,13,13,13,13,13,13,13,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.778845907991924,0.481801667754167,0.24993139915883,0.254304680925268,0.263884986170418,0.211638363645152,0.195889128044864,0.137919591266636,0.111826697187588,0.564601228661276,0.0952250738511351,0.113147194150736,0.138170233196724,0.129163550440833,0.0848425410333701,0.0357540316810428,0.0478766898727074,0.0207493251159414,0.669061369016678,0.0952250738511351,0.113147194150736,0.138170239125768,0.129369273885034,0.0848425410333701,0.0357416973978653,0.0478766898727074,0.0207499182848463,0.581187140634407,0.481801667754167,0.24993139915883,0.254304680925268,0.263884986170418,0.211638363645152,0.195889128044864,0.137919591266636,0.111826697187588,0.535347451744352,0.481801667754167,0.24993139915883,0.254304680925268,0.263884986170418,0.211638363645152,0.195889128044864,0.137919591266636,0.111826697187588
"17",16,6,13,13,13,13,13,13,0,16,6,13,13,13,13,13,13,0,16,11,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,1.31474906043052,0.411409377782372,0.605431749527145,0.441624442832149,0.319723211099545,0.177903193007436,0.106262146518505,0.130890060540408,0.105386352615212,0.304060225013684,0.230225260418495,0.136344162597424,0.036309983086032,0.0958529799774041,0.0873625649432412,0.0240551249698076,0.0565861013910943,0.105386352615212,0.304060225013684,0.230225444857252,0.136344162597424,0.0363163016731548,0.0958529799774041,0.0873632712643122,0.0240551249698076,0.0565861013910943,0.105386352615212,0.304060225013684,0.369737835800328,0.605431749527145,0.441624442832149,0.319723211099545,0.177903193007436,0.106262146518505,0.130890060540408,0.105386352615212,0.304060225013684,0.230224437379918,0.605431749527145,0.441624442832149,0.319723211099545,0.177903193007436,0.106262146518505,0.130890060540408,0.105386352615212
"18",16,6,13,13,13,13,13,13,13,16,13,13,13,13,13,13,13,13,16,9,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0.184733691061138,0.288781133894618,0.211498390246307,0.231515902518191,0.262599228060622,0.186948864483375,0.188021853014679,0.156277878563865,0.0884221836661261,0.301627411296173,0.67692249854845,0.123040354351604,0.0584671459562773,0.0576803654766443,0.0610536357087414,0.0244073995689448,0.0228043966717244,0.0217995054787023,0.301627411296173,0.172636229549735,0.123037612853361,0.0584671459562773,0.0576792722966951,0.0610519717868576,0.0244097033705862,0.0228040911630512,0.0217995054787023,0.301627411296173,0.154742863723095,0.211498390246307,0.231515902518191,0.262599228060622,0.186948864483375,0.188021853014679,0.156277878563865,0.0884221836661261,0.301627411296173,0.67692249854845,0.211498390246307,0.231515902518191,0.262599228060622,0.186948864483375,0.188021853014679,0.156277878563865,0.0884221836661261
"19",11,1,13,13,13,13,13,13,13,11,1,13,13,13,13,13,13,13,9,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0.296900863814505,0.613089535299459,0.261507933431788,0.176806930811405,0.304301236911304,0.298963338230256,0.276400363178626,0.122092518865959,0.109625882742676,0.778687387346062,0.410102707210246,0.19627510343927,0.0596953468786685,0.0507737678183362,0.140253122544335,0.0333338087457904,0.0275560025654088,0.0324885688077905,0.778687387346062,0.410558970850834,0.196275030210516,0.0596953468786685,0.0507549239471107,0.140253122544335,0.0333362985799119,0.0275560025654088,0.0324885530687337,0.315279701184065,0.410102707210246,0.261507933431788,0.176806930811405,0.304301236911304,0.298963338230256,0.276400363178626,0.122092518865959,0.109625882742676,0.850888610149605,0.410102707210246,0.261507933431788,0.176806930811405,0.304301236911304,0.298963338230256,0.276400363178626,0.122092518865959,0.109625882742676
"20",16,16,13,13,13,13,13,13,13,16,16,13,13,13,13,13,13,13,16,16,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0.385020894274125,0.518602958351192,0.347769598510309,0.227871622344293,0.241231678170207,0.227606070314747,0.196102851570089,0.100995535143673,0.128050378771423,0.407276052901735,0.418161813280329,0.151298304196831,0.032549515580626,0.055000528926891,0.028374457366447,0.0381037377249687,0.0236840430162748,0.0243671911393348,0.407276052901735,0.418161813280329,0.151289067247678,0.0325576404161121,0.055000528926891,0.0367673329998243,0.0381063459583677,0.0236840430162748,0.0243671911393348,0.407276052901735,0.418161813280329,0.347769598510309,0.227871622344293,0.241231678170207,0.227606070314747,0.196102851570089,0.100995535143673,0.128050378771423,0.407276052901735,0.418161813280329,0.347769598510309,0.227871622344293,0.241231678170207,0.227606070314747,0.196102851570089,0.100995535143673,0.128050378771423
"21",16,13,13,13,13,0,13,13,13,16,13,13,13,13,0,13,13,13,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.783030778589187,0.298159857122937,0.180020928752215,0.311501340216466,0.135188250980816,0.117409411380167,0.173446769139107,0.142098064150701,0.0949738624958149,0.965225939731124,0.185979270099981,0.104187471211155,0.121693869245332,0.05245721430942,0.117409411380167,0.0337345829133088,0.0378052482302877,0.0293031789018052,0.965225939731124,0.185981901426305,0.104187467722216,0.121693869245332,0.05245721430942,0.117409411380167,0.0337345829133088,0.0378042909397084,0.0293031789018052,0.965225939731124,0.298159857122937,0.180020928752215,0.311501340216466,0.135188250980816,0.117409411380167,0.173446769139107,0.142098064150701,0.0949738624958149,0.965225939731124,0.298159857122937,0.180020928752215,0.311501340216466,0.135188250980816,0.117409411380167,0.173446769139107,0.142098064150701,0.0949738624958149
"22",5,11,13,13,13,13,13,0,13,6,11,13,13,13,13,13,0,13,7,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.512915250281316,0.27819195154752,0.398296696640119,0.319816023981536,0.141766105740169,0.160257825196533,0.12225635974486,0.119500135562977,0.0919005161164565,0.595222248449474,0.28028617319999,0.0888355448144943,0.0949208102979044,0.0815627748847547,0.0466392159346274,0.0563585456907359,0.119500135562977,0.0122495773577052,0.446798106886864,0.280286220750492,0.0888360080492922,0.0937944010459721,0.0815627748847547,0.0466409932772827,0.0563961833428347,0.119500135562977,0.0122495778245381,0.69830125272088,0.476191977481448,0.398296696640119,0.319816023981536,0.141766105740169,0.160257825196533,0.12225635974486,0.119500135562977,0.0919005161164565,0.733721647160015,0.27819195154752,0.398296696640119,0.319816023981536,0.141766105740169,0.160257825196533,0.12225635974486,0.119500135562977,0.0919005161164565
"23",1,0,13,13,13,13,13,13,13,2,0,13,13,13,13,13,13,13,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.873679799190953,0.196319611586064,0.364715746467979,0.247215097682381,0.237436417103146,0.267599351354926,0.130614693011469,0.152826189903409,0.0957071570079682,0.30131322079425,0.196319611586064,0.145675249533582,0.0408242864938397,0.0999558577673931,0.0801715714407791,0.0407564419138142,0.0411998189828683,0.0254068195917891,0.767923130651529,0.196319611586064,0.145675249533582,0.0845260051164743,0.099955848180435,0.0801715714407791,0.0407522430755934,0.0411998189828683,0.0254069150430888,0.205051795710291,0.196319611586064,0.364715746467979,0.247215097682381,0.237436417103146,0.267599351354926,0.130614693011469,0.152826189903409,0.0957071570079682,0.767923130651529,0.196319611586064,0.364715746467979,0.247215097682381,0.237436417103146,0.267599351354926,0.130614693011469,0.152826189903409,0.0957071570079682
"24",16,4,13,0,13,13,13,13,13,16,12,13,0,13,13,13,13,13,16,10,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0.147241603011673,0.617209970521535,0.234597179227325,0.292480369074628,0.241916137905187,0.144893408433264,0.128671991729088,0.12262364389571,0.0984414236811778,0.321178607748845,0.459712905110878,0.222722937131821,0.292480369074628,0.0576812180812413,0.0718738204135705,0.0224541052425473,0.0335353640964227,0.0199280986856008,0.321178607748845,0.330188827975831,0.222722937131821,0.292480369074628,0.0576812180812413,0.071873982448657,0.0212277225147504,0.0335353475568231,0.0199276268746427,0.321178607748845,0.135338632177582,0.234597179227325,0.292480369074628,0.241916137905187,0.144893408433264,0.128671991729088,0.12262364389571,0.0984414236811778,0.321178607748845,0.254383173530224,0.234597179227325,0.292480369074628,0.241916137905187,0.144893408433264,0.128671991729088,0.12262364389571,0.0984414236811778
"25",16,13,13,13,13,13,13,13,13,16,13,13,13,13,13,13,13,13,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.575756425286396,0.456255837185954,0.483844061264294,0.110148470265945,0.148431988469714,0.181573040211079,0.229766723700972,0.202902707236106,0.106467761513805,0.486053702363102,0.269658371642703,0.340606348432374,0.02347750025204,0.0340625146765573,0.0431700829121592,0.114976863464133,0.0716387534242881,0.0355249597289098,0.486053702363102,0.269658404206718,0.338489797526511,0.023477431173119,0.0340625146765573,0.0431699713199989,0.114956752265502,0.0716387534242881,0.0355249597289098,0.486053702363102,0.456255837185954,0.483844061264294,0.110148470265945,0.148431988469714,0.181573040211079,0.229766723700972,0.202902707236106,0.106467761513805,0.486053702363102,0.456255837185954,0.483844061264294,0.110148470265945,0.148431988469714,0.181573040211079,0.229766723700972,0.202902707236106,0.106467761513805
"26",4,16,2,13,13,13,0,13,13,10,16,13,13,13,13,0,13,13,11,16,2,0,0,0,0,0,0,2,16,2,0,0,0,0,0,0,0.647578315006505,0.430409603299734,0.485688864388002,0.381452082924158,0.348051326377781,0.133121048334259,0.120726004446996,0.091282140738816,0.0872664174776872,0.455124268362458,0.550754872730134,0.29445965790579,0.133480830854196,0.0732620291970394,0.0358809918571038,0.120726004446996,0.00972984151497017,0.0351508263287912,0.372092305521723,0.550754872730134,0.144436840048409,0.133480830854196,0.0732620291970394,0.0358641945180682,0.120726004446996,0.00972984151497017,0.0351230563184088,0.447049465960232,0.550754872730134,0.294459591565373,0.381452082924158,0.348051326377781,0.133121048334259,0.120726004446996,0.091282140738816,0.0872664174776872,0.535973012255334,0.550754872730134,0.294459132208244,0.381452082924158,0.348051326377781,0.133121048334259,0.120726004446996,0.091282140738816,0.0872664174776872
"27",16,13,13,13,13,13,13,13,13,16,13,13,13,13,13,13,13,13,16,1,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0.607162590184462,0.145880776081887,0.18451945367546,0.412455224680738,0.199736482005156,0.141758398929238,0.175252104282166,0.139579235529491,0.0533345513316787,0.619006175781895,0.0665382432275202,0.0961990351122397,0.181993158745286,0.149785304008472,0.0369682533688684,0.0276495878677605,0.0435194332432861,0.00758738609994889,0.619006175781895,0.0665382432275202,0.0961990351122397,0.18200878904778,0.149791596383133,0.0369682533688684,0.0276495878677605,0.0435208864287356,0.00758738609994889,0.619006175781895,0.273167196270994,0.18451945367546,0.412455224680738,0.199736482005156,0.141758398929238,0.175252104282166,0.139579235529491,0.0533345513316787,0.619006175781895,0.273167030631362,0.18451945367546,0.412455224680738,0.199736482005156,0.141758398929238,0.175252104282166,0.139579235529491,0.0533345513316787
"28",9,10,13,13,13,13,13,13,0,11,4,13,13,13,13,13,13,0,5,6,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0.771351989532957,0.743093764450014,0.358064292507892,0.333737952158402,0.31078160850526,0.200081269834873,0.150086979081151,0.185374516532606,0.0847586013704111,0.563832203862917,0.377210590707464,0.190192459295001,0.0545789502231202,0.133709002657872,0.0663638547612267,0.0154074695483455,0.0283373229867834,0.0847586013704111,0.741555676907763,0.470587165660817,0.190283320948595,0.0545793016593523,0.133709002657872,0.0663638547612267,0.0154074695483455,0.0283373229867834,0.0847586013704111,0.346006547984119,0.36707046171167,0.358064292507892,0.333737952158402,0.31078160850526,0.200081269834873,0.150086979081151,0.185374516532606,0.0847586013704111,0.330348290927795,0.47881898930002,0.358064292507892,0.333737952158402,0.31078160850526,0.200081269834873,0.150086979081151,0.185374516532606,0.0847586013704111
"29",16,5,13,13,13,13,13,13,13,16,12,13,13,13,13,13,13,13,16,12,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0.519726786680966,0.224084663571287,0.314961405064687,0.263721390477535,0.199303600890962,0.205670847244108,0.0945086466360321,0.102619703597877,0.090001957508944,0.682475315445791,0.241920372413402,0.0418142980954461,0.066579202406878,0.0561982814292947,0.0553664989425846,0.0349549187503518,0.0283269507068142,0.0119357041243422,0.682475315445791,0.435840610568725,0.0418148744952443,0.066579202406878,0.0561982814292947,0.0553527750661244,0.0350074149081822,0.028328422495086,0.0119357041243422,0.682475315445791,0.435840610568725,0.314961405064687,0.263721390477535,0.199303600890962,0.205670847244108,0.0945086466360321,0.102619703597877,0.090001957508944,0.682475315445791,0.592423740269164,0.314961405064687,0.263721390477535,0.199303600890962,0.205670847244108,0.0945086466360321,0.102619703597877,0.090001957508944
"30",16,15,13,0,13,13,13,13,13,16,13,13,0,13,13,13,13,13,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0.472124871353961,0.403298993343031,0.509611633719052,0.215505183868692,0.202208169831144,0.178937445741589,0.158716245135163,0.206875034055293,0.144255815056849,0.477551965133998,0.544047721073394,0.134762577662239,0.215505183868692,0.101168879641526,0.0482782054877757,0.0252424384463652,0.0778685913719748,0.0326297218670511,0.477551965133998,0.225356687010223,0.134762576073884,0.215505183868692,0.0998891428506959,0.0482754083723895,0.025242427329159,0.0778070148650967,0.0326297218670511,0.477551965133998,0.403298993343031,0.509611633719052,0.215505183868692,0.202208169831144,0.178937445741589,0.158716245135163,0.206875034055293,0.144255815056849,0.477551965133998,0.403298993343031,0.509611633719052,0.215505183868692,0.202208169831144,0.178937445741589,0.158716245135163,0.206875034055293,0.144255815056849
