"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"12",10,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.329136586072453,0.0794933494381786,0.0879655119641893,0.194906677183922,0.226095642349155,0.109197482876802,0.120954392688272,0.0732612553219428,0.03725218706081,0.161841891493719,0.0794933494381786,0.13257491075757,0.194906677183922,0.226095642349155,0.109197482876802,0.120954392688272,0.0732612553219428,0.03725218706081,0.22542949118949,0.736134389317313,0.170070356789809,0.281499403063801,0.373976879742058,0.184490207463371,0.260680614744584,0.107814587030585,0.078038603209682
"13",0,10,0,8,0,0,0,0,0,10,7,0,8,0,0,0,0,0,0.161680509495482,0.363840175405484,0.196286469516464,0.165131303827209,0.180627297161996,0.171381094368098,0.0801372119379718,0.0955517089424672,0.0695292728482899,0.161680509495482,0.365941867598549,0.196286469516464,0.231053919570568,0.180627297161996,0.171381094368098,0.0801372119379718,0.0955517089424672,0.0695292728482899,0.466699698760277,0.400023466311476,0.126744401249209,0.25276383883402,0.322804313725474,0.200777943254801,0.170361749139953,0.12098043242666,0.0923470858590227
"14",4,1,9,8,0,0,0,0,0,7,10,8,9,0,0,0,0,0,0.465436821136194,0.235363881358034,0.172119077626905,0.305957254918082,0.445820276664117,0.119698886376457,0.135148524388958,0.0901103594189195,0.051323551299827,0.888555362477035,0.35767898826239,0.214955844272828,0.268900226114635,0.445820276664117,0.119698886376457,0.135148524388958,0.0901103594189195,0.051323551299827,0.503897511942561,0.527916618581938,0.632631920732946,0.319635453457117,0.539193823716605,0.202080363473716,0.291918011511448,0.096689126443238,0.0810358162664286
"15",9,10,8,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0.332095305178372,0.170085480826601,0.128427287933973,0.0999214713351085,0.264165679555949,0.225737535939029,0.103017703966555,0.086110100818568,0.0719824270886261,1.23777825602074,0.849029918112498,0.175134863388585,0.0999214713351085,0.449692520988203,0.225737535939029,0.103017703966555,0.086110100818568,0.0719824270886261,0.273401271318169,0.194135388415269,0.156968585229109,0.149168047867602,0.362245094491844,0.218137923942169,0.115521569909949,0.151219965322363,0.140164765006214
"16",5,2,9,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0.349014939651297,0.303981293973916,0.200422972975909,0.145904491939118,0.191498340933978,0.108798233079199,0.095689293968932,0.0898441431514307,0.0862700064066259,1.29504720216177,0.390159171157573,0.298465101822661,0.145904491939118,0.191498340933978,0.108798233079199,0.095689293968932,0.0898441431514307,0.0862700064066259,0.630077058025179,0.342509038257308,1.03066044308197,0.344441939437105,0.34945727943385,0.187346936123437,0.200978575968581,0.149340479624994,0.128366469136899
"17",7,9,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0.803586634693752,0.107527149431167,0.411561803564279,0.162843376228402,0.301174031431329,0.17386099451254,0.168362974402881,0.0965745024478502,0.0496530345486195,1.06017766945847,0.117499674030239,0.411561803564279,0.162843376228402,0.301174031431329,0.17386099451254,0.168362974402881,0.0965745024478502,0.0496530345486195,0.707610327167155,0.465797345996034,0.312147257205782,0.324740961186855,0.450300112275843,0.171929924469496,0.248607285777656,0.145599499381225,0.0922272482868201
"18",10,9,0,0,0,0,0,0,0,9,10,0,0,9,0,0,0,0,0.166177149543,0.125848446222001,0.179691362558885,0.133327704404333,0.223070712826937,0.111277827568059,0.0746096937812091,0.0738370260308412,0.0515730704923196,0.394827289570178,0.226981991420167,0.179691362558885,0.133327704404333,0.223070712826937,0.111277827568059,0.0746096937812091,0.0738370260308412,0.0515730704923196,0.339476940704057,0.352070539757651,0.231778179881805,0.255906238586435,0.371583840510142,0.243301736878288,0.17784724685816,0.0971431162214969,0.0958725381643648
"19",6,9,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0.272170541894805,0.616003002513455,0.283605024880582,0.142406277116609,0.0745843778139587,0.130098983075109,0.134615612042019,0.129795112872268,0.0665340605994094,0.481386896630407,0.503278090419886,0.283605024880582,0.142406277116609,0.0745843778139587,0.130098983075109,0.134615612042019,0.129795112872268,0.0665340605994094,0.590107734435732,0.486608940483672,0.292602180345695,0.279880553463775,0.310019064501702,0.32588017836695,0.139764757954155,0.145393496842604,0.109723797710508
"20",3,9,9,0,0,0,0,0,0,10,3,9,0,0,0,0,0,0,0.470318717181377,0.54039665020981,0.283304265073351,0.292075146174143,0.153589807749927,0.161466680744084,0.0681138440199898,0.0929904884195601,0.0423929767892489,1.14025983338297,0.227842798472542,0.221831144467146,0.292075146174143,0.153589807749927,0.161466680744084,0.0681138440199898,0.0929904884195601,0.0423929767892489,1.49198599418962,0.6459929266786,0.20934748458295,0.291943746237281,0.23777443451303,0.218621803197526,0.239139142161045,0.120034366946533,0.119830988228687
"21",10,10,4,0,8,0,0,0,0,10,9,0,0,0,0,0,0,0,0.265308022663718,0.450561421165496,0.259551852450437,0.227237273827364,0.127662633455913,0.109701608609929,0.0895264727100199,0.0732847686174432,0.073599398569476,0.574928168788019,0.662407754267697,1.01818470396364,0.227237273827364,0.216151017744611,0.109701608609929,0.0895264727100199,0.0732847686174432,0.073599398569476,0.256745460947183,0.673159768474832,0.698816406778493,0.259859225265421,0.298554473617973,0.150240398699305,0.176362755649068,0.134596718815699,0.0748454120568341
"22",2,2,8,0,9,0,0,0,0,7,0,3,0,9,0,0,0,0,0.381636858276176,0.123065567867608,0.32660132274862,0.107959434158107,0.159393725306961,0.144740324126381,0.106935059324854,0.055065204808385,0.0639959135077089,0.697058838623798,0.734813565749913,0.167602516279598,0.107959434158107,0.223596181599523,0.144740324126381,0.106935059324854,0.055065204808385,0.0639959135077089,0.613420724496958,0.341459732511485,0.379006744434929,0.234040741430991,0.247988930489086,0.191759044382978,0.189391870920725,0.105936236062318,0.107211422868558
"23",10,1,8,0,8,0,0,0,0,5,0,3,0,8,0,0,0,0,0.349187825570268,0.155389403510332,0.259689471118995,0.145861160437618,0.123789614409276,0.0980964467369995,0.105502026671409,0.0807851102625601,0.0940178701843747,0.400486816902966,0.80906873720185,0.378893968139555,0.145861160437618,0.315311760816124,0.0980964467369995,0.105502026671409,0.0807851102625601,0.0940178701843747,0.594719297974261,0.27687790019736,0.332648018458213,0.210149362717701,0.312329726493806,0.197063783947989,0.206381329786657,0.127334315274771,0.125870776384266
"24",4,9,8,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0.146402086885407,0.1479099729442,0.205669468667321,0.222011495002712,0.172272887939088,0.0571092945315065,0.0912767248295768,0.102294477883965,0.0817945584618716,0.540455876897895,0.211240477897336,0.169909950223201,0.222011495002712,0.172272887939088,0.0571092945315065,0.0912767248295768,0.102294477883965,0.0817945584618716,0.668709337163041,0.479286917795396,0.275928979989977,0.36868255460302,0.316073656240315,0.135378090262104,0.210974714424248,0.176734237739375,0.128943231274848
"25",10,10,9,7,0,0,0,0,0,4,3,1,7,0,9,0,0,0,0.0706208454807894,0.531124610258541,0.337978646419133,0.237732728650219,0.0994766593177866,0.148879228181095,0.134365668977452,0.0779796913789288,0.0781264690487557,0.811363693972524,0.688010130338694,0.268883528240487,0.422644291332331,0.0994766593177866,0.148879228181095,0.134365668977452,0.0779796913789288,0.0781264690487557,1.04560238151704,0.640630537184982,0.338350367708595,0.436344670111702,0.272025340759631,0.202142105482455,0.195343777744405,0.148369240059468,0.109649291558622
"26",1,10,0,8,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0.394204233739566,0.393382084685037,0.462075616230383,0.187742548068398,0.107104336820141,0.112320878534804,0.144929888704486,0.0856521141492368,0.0629696687222632,0.602210548314359,0.276943159040674,0.462075616230383,0.400123933434734,0.107104336820141,0.112320878534804,0.144929888704486,0.0856521141492368,0.0629696687222632,0.66154742029717,0.284005650759509,0.353497283419514,0.205248837411669,0.282635413243966,0.264929337760689,0.199771622055277,0.196988652141553,0.110023782014997
"27",10,10,9,9,0,0,0,0,0,10,3,8,9,0,0,0,0,0,0.712075927601015,0.230941575678814,0.213018659233375,0.260500522111228,0.205551972775264,0.122991710641089,0.104926946557057,0.0736574266088102,0.0312148125779804,0.595296305487918,0.399947416554516,0.335422172521959,0.336362322660135,0.205551972775264,0.122991710641089,0.104926946557057,0.0736574266088102,0.0312148125779804,0.736554455547074,0.375614997549158,0.467963833613824,0.41361288315864,0.316918836908014,0.187529148973263,0.223966896066607,0.119322208090185,0.0625033858389355
"28",1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131827903642372,0.309975714289577,0.099009021639918,0.169108082479273,0.225372619253932,0.218719962925928,0.0763825301437241,0.0957311603041578,0.052105474034139,0.358659902183785,0.257191004617882,0.0772143346289886,0.169108082479273,0.225372619253932,0.218719962925928,0.0763825301437241,0.0957311603041578,0.052105474034139,0.502053713094897,0.565155081172476,0.46451419183627,0.31437004581635,0.263530287188999,0.206136047248741,0.142510310845129,0.226468964489278,0.0708985318930142
"29",10,9,8,9,9,0,0,0,0,9,3,1,0,0,0,0,0,0,0.552926726775809,0.301530129419073,0.170641147435332,0.0892444746239593,0.16141763310868,0.181960935896214,0.158035439671235,0.0907526662956858,0.0501962898559641,0.357085350672669,0.17775807563418,0.303260970406191,0.248770843006722,0.222644929156692,0.181960935896214,0.158035439671235,0.0907526662956858,0.0501962898559641,0.406323763325077,0.345750032947028,0.447303111155341,0.100431538310087,0.213484376059952,0.192934307774267,0.238442539875631,0.148415467641731,0.103479869392394
"30",1,6,9,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0.610922608544505,0.507395074625556,0.138411511843135,0.143180103321501,0.101895452647621,0.118940365868636,0.0826021499441319,0.103711677316513,0.0763347717625895,0.619240813633247,0.795744430522318,0.248452818459862,0.143180103321501,0.101895452647621,0.118940365868636,0.0826021499441319,0.103711677316513,0.0763347717625895,0.485449558977657,0.937876543122026,0.401677132215534,0.185544426447988,0.410736327710572,0.162599730389826,0.173050972798163,0.151274818543802,0.113606642028064
"31",10,3,0,0,9,0,0,0,0,4,7,9,0,0,0,0,0,0,0.602238453828766,0.337828282351317,0.202716537621201,0.137589389319894,0.121322974145975,0.0869389710111917,0.111677081567008,0.0770205571724294,0.036818907788482,0.538320916763545,0.359397014577103,0.202716537621201,0.137589389319894,0.218242991487397,0.0869389710111917,0.111677081567008,0.0770205571724294,0.036818907788482,0.656385557007975,0.522223136872644,0.436528978608008,0.411596749504714,0.368858359738243,0.149037993154201,0.21212807591565,0.137458509690463,0.0574734628679954
"32",10,0,8,0,0,0,0,0,0,6,0,9,0,9,0,0,0,0,0.45061216442824,0.230623612807528,0.0769888367216423,0.14322642317473,0.248142665114972,0.14527140583092,0.117629455666551,0.086600147075699,0.053105434302682,0.717500629249344,0.230623612807528,0.276976673029642,0.14322642317473,0.248142665114972,0.14527140583092,0.117629455666551,0.086600147075699,0.053105434302682,0.695873414998228,0.883003159042676,0.290379423983503,0.297519565620279,0.322205624354364,0.252610536073861,0.16661647630024,0.118347275518365,0.0940969006703013
"33",4,1,8,8,8,0,0,0,0,6,1,0,0,0,0,0,0,0,0.450309298560435,0.36961211573182,0.254371243211459,0.487656464805012,0.118861181864266,0.155507856873426,0.093580849614374,0.105585008873975,0.0732085467366975,1.19067238225641,0.592690885662654,0.504302203559607,0.472305422276172,0.130695881382415,0.155507856873426,0.093580849614374,0.105585008873975,0.0732085467366975,0.59051522896488,0.888255166911713,0.448343149254265,0.458695975867496,0.255117357046969,0.311004779255188,0.168803300668695,0.150322626105502,0.110397393613835
"34",10,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0.726152921178697,0.221406733103133,0.175677913155012,0.268884996026843,0.15279815921941,0.094171870568783,0.0671342883498036,0.103723700016863,0.0502847115575737,0.374468733444666,0.221406733103133,0.175677913155012,0.268884996026843,0.15279815921941,0.094171870568783,0.0671342883498036,0.103723700016863,0.0502847115575737,0.397201566534346,0.755156323294698,0.565361521566641,0.302018388033495,0.4364534114519,0.226568581779861,0.185829530402866,0.0988167440196949,0.112468337808929
"35",10,10,8,9,9,0,0,0,0,10,8,0,0,8,0,0,0,0,0.692097560768042,0.518644860368516,0.265626394361423,0.199144389162739,0.207661206866223,0.170791658251847,0.0812179858648416,0.0580817299052716,0.0688148169068556,0.783003915070732,0.548078592500376,0.822666466636743,0.242499351559525,0.215314855439472,0.170791658251847,0.0812179858648416,0.0580817299052716,0.0688148169068556,0.838163290433602,0.242441640419907,0.286439529111415,0.342445071468232,0.531170584627004,0.446687712185737,0.131975123717719,0.119474834370799,0.119109433453166
"36",10,8,0,8,9,0,0,0,0,0,3,0,0,9,0,0,0,0,0.587385664227925,0.249447914397902,0.213780303840304,0.236959889100857,0.193014267139148,0.268182067910743,0.0641377990007696,0.0490430270765113,0.074191986536917,0.363233664953104,0.436185155191107,0.213780303840304,0.754539308336994,0.221267124670734,0.268182067910743,0.0641377990007696,0.0490430270765113,0.074191986536917,0.725077211920206,0.789737874291447,0.211623923528214,0.23337997590998,0.291660236179159,0.331571986883287,0.115172877823059,0.144983339212474,0.126270182086808
"37",10,7,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0.88509668259625,0.14971489284098,0.304828118132653,0.218927423789409,0.145436215010761,0.154503072424359,0.142703789971385,0.0598172873163074,0.0503639539625314,0.778554428372782,0.27158253415254,0.304828118132653,0.218927423789409,0.145436215010761,0.154503072424359,0.142703789971385,0.0598172873163074,0.0503639539625314,1.08987798817772,0.384213237602376,0.219640934129997,0.287757404738055,0.226219948975966,0.235365718244652,0.313523586507851,0.131928951724157,0.0988735033164793
"38",10,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.829465907523672,0.335677489571204,0.210049184708685,0.241902436695763,0.318265331783731,0.142491848971882,0.0455759959547263,0.0891690291628128,0.0452538514416274,1.01495239956496,0.575955801963535,0.547914911602886,0.241902436695763,0.318265331783731,0.142491848971882,0.0455759959547263,0.0891690291628128,0.0452538514416274,0.384401824266429,0.441789635000777,0.441793081626031,0.447755476741456,0.221740494995644,0.270163917715508,0.143863001500505,0.134943049438147,0.0635221395797491
"39",10,9,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0.137797426822153,0.224864447722544,0.314262634343278,0.135339804160253,0.101783935143559,0.102004296269936,0.17254107947306,0.096845421415804,0.0895354721787093,0.448529832447988,0.219316967304779,0.314262634343278,0.135339804160253,0.101783935143559,0.102004296269936,0.17254107947306,0.096845421415804,0.0895354721787093,0.276122238974901,0.90042806294723,0.487135911215364,0.165012576899737,0.25423672425211,0.185383839263546,0.205801809807193,0.176666714219143,0.154314570558441
"40",10,10,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0.461745825854196,0.45037440026348,0.356894712930345,0.103746785856962,0.210338398198078,0.118861651567665,0.0668988708491431,0.0881417730110133,0.0528931360990928,0.79160815435976,0.798256452988572,0.356894712930345,0.103746785856962,0.210338398198078,0.118861651567665,0.0668988708491431,0.0881417730110133,0.0528931360990928,0.552719032111266,0.608763768567321,0.279691448260709,0.0991395751657219,0.281996241766355,0.32228806187196,0.151236604880257,0.125115733337185,0.0737220526034922
"41",10,10,0,0,9,0,0,0,0,10,7,0,2,8,0,0,0,0,1.31501973661024,0.284240353379141,0.205422261928351,0.279194772945379,0.171238268399384,0.124324492037138,0.117495801557141,0.0704292375195958,0.0911823778167272,0.432588327363682,0.416291129273335,0.205422261928351,0.279194772945379,0.222617450974084,0.124324492037138,0.117495801557141,0.0704292375195958,0.0911823778167272,1.04422574736116,0.354957954548668,0.337888442422514,0.468673632746316,0.279208925486242,0.17579582757242,0.161669174817889,0.136137570487935,0.127230451322105
"42",10,1,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0.451617853411974,0.508618668631281,0.241272004065983,0.195847632484084,0.192077132372107,0.196006534044196,0.0738907836987556,0.0835692724487163,0.0645168956380512,0.460212230639371,0.658184457169351,0.241272004065983,0.195847632484084,0.22658770231413,0.196006534044196,0.0738907836987556,0.0835692724487163,0.0645168956380512,1.23254905033998,2.01416210736587,0.206857422445603,0.224361681862454,0.189183231067375,0.22881476208084,0.164830442924863,0.112494537521319,0.112277837247711
"43",10,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0.160034294336358,0.236532393035656,0.248082224217131,0.118167977785767,0.141724420872723,0.139486550206073,0.111275836504048,0.13822177594901,0.0615094464568917,0.567920475221399,0.236532393035656,0.248082224217131,0.118167977785767,0.141724420872723,0.139486550206073,0.111275836504048,0.13822177594901,0.0615094464568917,0.821819974237815,0.805018025070293,0.908894627469425,0.16693193110997,0.158909661242573,0.168740799426365,0.204257857927745,0.162679135994657,0.0927199706201702
"44",4,4,1,9,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.137362429305096,0.14880637324045,0.240578209959635,0.17349732161093,0.235794417828458,0.177486970158075,0.111387670464183,0.0612447102951677,0.0833248759909534,0.405748052510152,0.238134930834374,0.518826335674879,0.230699207069296,0.235794417828458,0.177486970158075,0.111387670464183,0.0612447102951677,0.0833248759909534,0.671300634368925,0.215416295347418,0.510454110318523,0.239530107526198,0.321691330904207,0.267865663529966,0.2330588987675,0.0882043838292796,0.0816390637800008
"45",10,8,8,1,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0.19752134356752,0.280589452717056,0.216489560351628,0.151893301953928,0.195763646535568,0.12378855895914,0.109844861482157,0.0732435964212271,0.0632812995357273,0.335224297534499,0.696139361318291,0.332969406764446,0.711928438342599,0.195763646535568,0.12378855895914,0.109844861482157,0.0732435964212271,0.0632812995357273,0.550514760978932,0.596631632003988,0.162576071518946,0.498893775541332,0.262500733782483,0.181439216566578,0.190023525509336,0.134231921162821,0.0905028634860943
"46",2,10,8,9,8,0,0,0,0,2,10,0,0,0,0,0,0,0,0.405110854687019,0.22223345628006,0.238666912705466,0.126140634092326,0.143767121536352,0.0793278345208585,0.0647411168039168,0.07098820371689,0.0522257122847184,0.500080962498125,0.717565788870664,0.29394626946176,0.18812658239887,0.220256900860241,0.0793278345208585,0.0647411168039168,0.07098820371689,0.0522257122847184,0.794320792569314,0.625115656962702,0.228825598476098,0.219268457994091,0.243090876943837,0.140032912114945,0.144245710203938,0.104598622657143,0.13618172936663
"47",4,8,8,0,0,0,0,0,0,7,2,8,0,0,0,0,0,0,0.542152339164759,0.247778897733508,0.315836222270865,0.215955664433276,0.169298942939074,0.206739127177187,0.110461261901811,0.0569915003915918,0.0672270672769193,0.37811523514026,0.625619918585228,1.42880695677911,0.215955664433276,0.169298942939074,0.206739127177187,0.110461261901811,0.0569915003915918,0.0672270672769193,0.581909197865638,0.565190987509126,1.26453350112451,0.265362456610206,0.298035658762927,0.337515828751653,0.144618478978493,0.10731070854171,0.107418945903182
"48",6,9,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0.95595555141393,0.219786475876102,0.333242686529347,0.130922416239285,0.412970249286628,0.221408651416222,0.130312477397614,0.0485234536356534,0.0574097185486515,1.21240167125681,0.289477946892222,0.333242686529347,0.130922416239285,0.412970249286628,0.221408651416222,0.130312477397614,0.0485234536356534,0.0574097185486515,0.618412828902368,0.424682834132063,0.31505058474733,0.140248242124567,0.540504476221473,0.133925971221817,0.18849953183019,0.0711696145014268,0.108015555681288
"49",9,10,8,0,0,0,0,0,0,3,8,7,0,0,0,0,0,0,0.460063432930343,0.58682695079093,0.402821687100097,0.152442821537337,0.0903033770856458,0.168445820929602,0.129468032635614,0.137965213816253,0.0440512409234787,0.206922249586759,1.08110355453382,0.432234029176452,0.152442821537337,0.0903033770856458,0.168445820929602,0.129468032635614,0.137965213816253,0.0440512409234787,0.519823328910602,1.27320896790464,0.724725099424942,0.193438594817304,0.180283041912566,0.23964749604628,0.182056864526839,0.0968056316980768,0.0833828079535444
"50",4,9,0,8,8,0,0,0,0,4,0,0,8,0,0,0,0,0,0.883482663198685,0.22549681674209,0.174412111917124,0.205853270359779,0.144950086097841,0.0844985614115472,0.0990008514297017,0.0885834515691801,0.0920040897021186,0.87125098589327,0.134203189367189,0.174412111917124,0.424690075540543,0.245195650443173,0.0844985614115472,0.0990008514297017,0.0885834515691801,0.0920040897021186,0.711193245443759,0.275133930775686,0.34507468203168,0.457448509404856,0.145792003809975,0.28158023247155,0.274505260925467,0.113806101923245,0.103834354833007
"51",10,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0.315694686978528,1.17784534472919,0.139616338988771,0.331135955039605,0.125863440986409,0.144826396687181,0.102234070595955,0.0909431853082631,0.0639498649551985,0.195574324829776,1.17784534472919,0.139616338988771,0.331135955039605,0.125863440986409,0.144826396687181,0.102234070595955,0.0909431853082631,0.0639498649551985,0.301201604107743,0.79429487571399,0.432237393483686,0.425316223302998,0.127146915004914,0.188318654050255,0.273299780669526,0.0997888000042979,0.0832287022936904
"52",10,10,3,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0.242901618310109,0.415473853258885,0.118280832702494,0.164266282683893,0.141685710497806,0.154986332125466,0.155148364124497,0.076591603414454,0.0737238586322852,0.564388602428965,0.785250342891018,0.148246105082012,0.164266282683893,0.141685710497806,0.154986332125466,0.155148364124497,0.076591603414454,0.0737238586322852,0.468458722975568,1.31410138878393,0.180611769442418,0.236226513066569,0.20895824166869,0.217523304903054,0.172450630511967,0.119789902480108,0.091595747951987
