"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60"
"21",3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,0.637178396438252,0.236340401954395,0.364061412500775,0.295636334147844,0.297902047381838,0.366448642014709,0.335648300248649,0.315604295600469,0.307556044288574,0.333294997243678,0.278009283553524,0.308967649272155,0.742521423873113,0.226058111244748,0.32654577932251,0.328380967517489,0.271763866761842,0.360451494635812,0.00326835823993502,0.00419360288623081,0.307975898844631,0.000206950809934474,0.00160314075116252,0.000923903863150762,0.828116323843878,0.22559512961049,0.323911188016952,0.327647942267007,0.266291207941662,0.359833296048208,0.300547419158926,0.319246261752157,0.311128782120657,0.319174488451793,0.332030062883789,0.2881175510106
"22",3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,0.0907965868969999,0.498201636751273,0.344931110579346,0.279865714909811,0.315082830518119,0.286769401259306,0.344045085712941,0.362232500801682,0.339251208461764,0.316069616411445,0.304644214096544,0.311311841317043,0.0800999300264976,0.496539959356065,0.304373475573827,0.263861042277633,0.292390745924743,0.27500070136743,0.325630808253328,0.360923100734311,0.340806414543034,0.000510547774489783,0.000295463360661143,0.000589934434499327,0.0892278417667464,0.47572632446688,0.295838992159953,0.259133299709895,0.292343018780528,0.274731016073061,0.323717480011864,0.368768020997424,0.338168938918117,0.00295239937496111,0.00106552806124379,0.000865315774857493
"23",3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,3,0.297917105470076,0.641476997450334,0.441147393532384,0.336188719120401,0.350136130016454,0.310604946090452,0.332083772061775,0.326680781245251,0.317258209413993,0.272150430178897,0.306880953889577,0.329340412825396,0.301787695064661,0.527326205545579,0.386519856038869,0.318654804587546,0.329939158376007,0.316311319892467,0.345563289982716,0.295832212784082,0.342585784546473,0.000322897699413025,0.000184410138799997,0.000507301878067501,0.295907091079327,0.564268790260861,0.424911226434355,0.307760833325699,0.324699889610958,0.322198528059718,0.349280177349044,0.292507587348401,0.345481376063738,0.00135503663263757,0.000532980320696961,0.351076745649045
"24",3,3,3,3,2,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,3,2,3,3,0.163606598841281,0.444614085498934,0.326330651023813,0.340491331154619,0.302843624643695,0.254611168080491,0.271111731827865,0.29936373158572,0.370424838569656,0.321144556297856,0.329431959011619,0.321111265868823,0.126757075268988,0.427995108543792,0.328832330148629,0.339930049121951,0.000804264617676656,0.273143937106395,0.291396578052157,0.303770413759683,0.000468991034307774,0.000795502982644738,0.000478549772769644,0.000405575825066544,0.123809939667195,0.424312873880721,0.337312362612337,0.330441116973963,0.31796230646346,0.273936211945208,0.00322936640900955,0.302468113047742,0.332924545142995,0.00192323679651548,0.305203689693807,0.339040958660946
"25",3,3,3,3,3,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,0.482422130944387,0.476015356622981,0.293824643527713,0.363382615121896,0.400099093929972,0.307236121487671,0.323111892014664,0.297541738639244,0.310769177937924,0.33217156173158,0.289067896431349,0.293483449494981,0.388457392645417,0.33940919042029,0.329733024826442,0.359787063551225,0.360084077803867,0.00524454725585266,0.342501702596809,0.282277675579015,0.000254741128502462,0.00521070757606342,0.303621794681084,0.000322077480768826,0.370303385189358,0.326367381357873,0.33256237778547,0.373066188216578,0.37584870993846,0.311220433758707,0.340278762638853,0.283102146368935,0.316288313771364,0.00278593330614602,0.301334792059707,0.312578781358833
"26",3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,0.18590106734568,0.13372296020969,0.294182424792744,0.289602546577853,0.305557585808529,0.259104751099459,0.318342978026226,0.331208863394318,0.313724701294945,0.385597843478616,0.283938301890506,0.280584151481567,0.160963518355318,0.107171752090895,0.311629310753399,0.312344777438386,0.275785405694617,0.300286061632115,0.335828931958781,0.00207142780317487,0.00154977169357858,0.00581538033968818,0.0158082571719507,0.0029921144327803,0.158614223675455,0.11990003286654,0.299398692627965,0.308079125729736,0.276419706859381,0.296924266608788,0.341363738913826,0.344070249954733,0.293120201678929,0.357817891628968,0.0112170488438282,0.00502503300939716
"27",3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,0.334447696543645,0.446014357839156,0.409819061449723,0.34559816432186,0.34245544077008,0.338758787409678,0.361338615747584,0.35554244756295,0.31437373586817,0.313666623599101,0.29303726660354,0.300606783755482,0.462587133979568,0.388162341200266,0.358773528727923,0.341773034166436,0.32532502603159,0.301208507156248,0.00628459472216494,0.00145965827566358,0.000441653220561944,0.000328800778110155,0.000468272557342447,0.000714997482295341,0.432633895322873,0.421182611414966,0.355506556977141,0.335871353843114,0.3271381374926,0.302044661511418,0.359564792953523,0.328025976961359,0.304077057025732,0.302913936874552,0.295443720102476,0.315720283779679
"28",3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,0.486551449858831,0.277874076727439,0.298457322512988,0.327139633583268,0.336839418284682,0.310467600200612,0.355530738770097,0.314462067079049,0.30464467682699,0.29011838767958,0.333441318309025,0.318780762545959,0.403570345627437,0.28113382976306,0.235817547721335,0.331705251226664,0.311508778666488,0.324665400010365,0.358707370612893,0.00149169820539941,0.000364318182138726,0.0306792169870087,0.000428542063059483,0.00135145978916347,0.317724882569058,0.276976149506032,0.23057529951276,0.32648729516852,0.307776100814411,0.324573722008977,0.361735856837371,0.325507936545255,0.000583710153606373,0.310926147179376,0.339302228088336,0.337025713722689
"29",3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,0.137541732664508,0.422998822841478,0.323545170520112,0.346428728237377,0.29040420056942,0.336485638302967,0.340932537725747,0.317220683773256,0.273856549096317,0.334231095802971,0.309208853560985,0.289751535269379,0.0511650717593106,0.316126350701066,0.296022754982713,0.339401515129399,0.336036802066682,0.338407440618606,0.357137772626393,0.313356983041026,0.285045623473259,0.00232565648761485,0.000523424869880669,0.00111737501943123,0.05356370729633,0.317145122783541,0.312330667255296,0.333063289523348,0.328718079532161,0.340419921036725,0.354585578866353,0.315069269667834,0.284918550296759,0.340161087279478,0.000786906973038735,0.0014259417854154
"30",3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,3,2,0.603519689486166,0.376815448293033,0.432524852754181,0.192017154601384,0.365092094413508,0.355404627580947,0.305282224512242,0.339748941735162,0.312359917850456,0.317095556810354,0.288009917228121,0.297694274983284,0.615486243276396,0.244216139846722,0.378317829326516,0.245574556558619,0.30358969425676,0.307362764439083,0.307819387365107,0.00248755269145344,0.000342785576460329,0.000380971330422788,0.00147103391137127,0.00022045990611079,0.565122793651365,0.243806104897769,0.36429469063035,0.243764710580707,0.297697153960283,0.31291412205935,0.308620592618657,0.000593012450175084,0.292064835154789,0.00320178288123571,0.326835602452378,0.000206731219279453
"31",3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,0.962649605345086,0.140230508780808,0.433359674195311,0.290231179193734,0.284945557503792,0.269873123915051,0.317001502884277,0.335369824890143,0.293944421905125,0.294486295847737,0.289908690405247,0.354267925678156,0.719197704414073,0.244827329430398,0.363932738817158,0.277650367544522,0.323742158634852,0.291678983384728,0.000557203727391702,0.000388871631886747,0.00212995756749287,0.000979868674503648,0.000516659959465035,0.0011964592783968,0.788051016677194,0.243037199153961,0.387751710179903,0.271884523760368,0.322293477601958,0.294885431518952,0.289439380455094,0.332134562443223,0.297038532813226,0.32542802557149,0.29164272427373,0.00102065776161906
"32",3,3,3,3,3,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,0.135600637507409,0.347715370694827,0.292842588006305,0.369506413076918,0.271906903825128,0.317603889114036,0.279751664175394,0.288718774149908,0.311612471192218,0.343507032722394,0.30164299662941,0.291656575819705,0.0749649527457036,0.251460102324204,0.2340063479412,0.306878556127304,0.277094830188561,0.00127335398592182,0.296503059982012,0.273043946512808,0.334258908161655,0.00121574065219046,0.000468189760056686,0.000376497159259542,0.0635827430482712,0.243945926458836,0.238093221353536,0.320523664133965,0.274019507419314,0.295142630997461,0.297273834070358,0.273373101444083,0.336304903890601,0.352101237344098,0.00540272688201014,0.311634913528744
"33",3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,0.387130674577921,0.124402009857747,0.304540403042596,0.343962705585188,0.357584285666069,0.37496717562398,0.411509654834023,0.355237023588167,0.316226720666107,0.266204951261604,0.295230245325347,0.327664193880749,0.28270354314833,0.162436878342572,0.298890595707412,0.323181425238639,0.353873484594828,0.340189290277989,0.362688125232227,0.351943207520616,0.00125606774012015,0.00455971086018833,0.000564442204622116,0.000405030829881482,0.307513669370894,0.162096322858775,0.289146332377387,0.326446462454637,0.359071659783308,0.33840271411272,0.362969020933157,0.352171583017739,0.349632421282053,0.00644130717163856,0.286249898670843,0.321928570167228
"34",3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,0.214582040726966,0.297496539870109,0.468443257655282,0.308075349684875,0.341298994276191,0.267986375908241,0.335203101212811,0.316826755190595,0.326570774504487,0.328091103401594,0.304665797633663,0.310714780546181,0.16364067130341,0.34103779854484,0.421506398837627,0.286665551976014,0.353475775376788,0.312843623918902,0.332682121122602,0.00019205024487883,0.00102368043402786,0.00102081059026511,0.000518690003022234,0.00134169091842651,0.158807086615878,0.345373899681347,0.418998040810679,0.281026970777775,0.358116638265562,0.309755903150064,0.332803760824432,0.307871824338255,0.339436539356479,0.00116168180227084,0.315808142991822,0.31541531163504
"35",3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,0.779966379527736,0.225956442168286,0.274517178114753,0.310000847374444,0.309810234391755,0.365566140033842,0.267092211348908,0.285384307150819,0.313380098304519,0.28623566857008,0.331501612100428,0.30054548269028,0.657134233000527,0.193650880109458,0.313238347573989,0.285559475287226,0.331636761330979,0.312043721173326,0.288906722692102,0.000387503553715793,0.325952139594642,0.294816454473182,0.000292208336053934,0.00038930279591518,0.557732813541424,0.193900334347225,0.304882058507748,0.279713605821699,0.332102322607646,0.308701194949322,0.28326400270394,0.282098134176919,0.323047768542972,0.000823792310553261,0.000542567647839942,0.00122843518406358
"36",3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,0.432922979297811,0.33663479810035,0.342413066396577,0.259978793456651,0.335748923920261,0.289350371454483,0.359773756208992,0.2971584502969,0.30296017389045,0.340670539553079,0.287355155044569,0.313096916489826,0.316153171454564,0.327730994456212,0.319555311994059,0.23164520238385,0.315934102705936,0.270791210045689,0.379971832418858,0.286965975447963,0.000437551242608581,0.327763654757752,0.000643711781218548,0.000597825321195277,0.263151683517697,0.311544471320203,0.32614547027422,0.228466175849014,0.318117060359695,0.272113490793643,0.373640499621544,0.292055451178155,0.321647553925834,0.324992164388863,0.00125161386558066,0.319505673987086
"37",3,3,3,3,3,2,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,0.723813779769483,0.241313866749554,0.300570609751873,0.260509564571887,0.349458884819121,0.300539821771824,0.346011112084308,0.336272498474294,0.291836771935979,0.335166438386801,0.370385841253321,0.338603917374018,0.619114102949597,0.279275785559925,0.284203470598801,0.260999733887052,0.30354626191388,0.00231861631283161,0.346560222291195,0.000638417866342742,0.00205792817174591,0.00144388195816698,0.00470577402681278,0.00147739368950206,0.508228517495762,0.273802637584985,0.298904239839817,0.25842263987121,0.304417614174073,0.299245541109123,0.351635072013002,0.3304932368454,0.290287270240291,0.349468840441745,0.00316069096242024,0.329760841361072
"38",3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,0.516643397252372,0.283042337493487,0.405784416025272,0.301826026131073,0.275654711674528,0.410146669349124,0.293172323091874,0.316061218419226,0.300079937245562,0.320112706262748,0.313378104586272,0.362261912050186,0.461023897305701,0.287057344008831,0.35362308401525,0.291701584450306,0.30091930587024,0.367171116795129,0.310844622731948,0.324367027869184,0.000446738598042489,0.000394900822963639,0.000808147067391631,0.000357995289901653,0.47766931470279,0.275955070944805,0.362907290601455,0.300923370119815,0.30391156849923,0.359536679834164,0.317521832537316,0.327359318198501,0.305555168554504,0.0135680835598371,0.00531501214104358,0.00347990929145739
