"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"16",1,14,1,1,1,1,1,14,1,1,1,1,0.124795750132382,0.0845190513758638,0.069252235590919,0.0381785681555385,0.0274606619344189,0.0214088081164853,0.124795750132382,0.191280679337516,0.069252235590919,0.0381785681555385,0.0274606619344189,0.0214088081164853,0.278762066018721,0.19434135847114,0.0962190471834745,0.0480551955622983,0.055039908059072,0.0370796621122292
"17",1,1,1,1,1,1,3,1,1,1,1,1,0.130923866439439,0.0857686211036225,0.0792256672372356,0.0388156028840073,0.0291154471218336,0.0231865710144,0.130923866439439,0.0857686211036225,0.0792256672372356,0.0388156028840073,0.0291154471218336,0.0231865710144,0.528443875527474,0.165938147318641,0.0754420578622339,0.0530611977473842,0.0409893759006469,0.0340757775536518
"18",1,1,1,1,1,1,1,1,1,1,1,1,0.239977497869525,0.099285830781994,0.0762223086008218,0.0394248142171214,0.0284106739432312,0.0273289615117496,0.239977497869525,0.099285830781994,0.0762223086008218,0.0394248142171214,0.0284106739432312,0.0273289615117496,0.197080314914632,0.182280349559639,0.142083224815492,0.0596370404099214,0.0489620453819227,0.0396134561145182
"19",14,1,1,1,1,1,1,1,1,1,1,1,0.342619535512071,0.0788751046582533,0.0690866281694865,0.0373130632347863,0.0363948119718364,0.0178974306766122,0.448890870376223,0.0788751046582533,0.0690866281694865,0.0373130632347863,0.0363948119718364,0.0178974306766122,0.225351501482301,0.278528226225022,0.120852059345277,0.046149882539058,0.0446172706455095,0.0288114302949294
"20",1,1,1,1,1,1,1,1,1,1,1,1,0.153987105762371,0.18124651648938,0.0832275518617204,0.0403107772858366,0.0420734764600182,0.0242017816884668,0.153987105762371,0.18124651648938,0.0832275518617204,0.0403107772858366,0.0420734764600182,0.0242017816884668,0.22729455959845,0.157701201524832,0.0930527281091917,0.0584268785678709,0.0623689341212621,0.0374961413383431
"21",1,1,1,1,1,1,1,1,1,1,1,1,0.155385377097582,0.154716271385828,0.0759365135883584,0.0364732070962471,0.0432857564360916,0.0262526176125202,0.155385377097582,0.154716271385828,0.0759365135883584,0.0364732070962471,0.0432857564360916,0.0262526176125202,0.38918441820545,0.248974636342743,0.10642491324189,0.044156067062506,0.0594865559298302,0.0435941593202492
"22",1,1,1,1,1,1,1,1,1,1,1,1,0.166483580511856,0.111252125056456,0.0579420302244427,0.0382169523269839,0.0321251014869846,0.029571857692989,0.166483580511856,0.111252125056456,0.0579420302244427,0.0382169523269839,0.0321251014869846,0.029571857692989,0.249869813429057,0.202966585317924,0.0827838388161115,0.0526252089948874,0.0491531850573931,0.0445007765702607
"23",10,1,1,1,1,1,1,1,1,1,1,1,0.326738161476504,0.145331942640813,0.0760707482061433,0.0351449758079244,0.0222042607903717,0.0215619183959788,0.524162158491915,0.145331942640813,0.0760707482061433,0.0351449758079244,0.0222042607903717,0.0215619183959788,0.465054047050363,0.349285892951409,0.127900506508396,0.0546220551272259,0.0459228267064851,0.0327511837566409
"24",10,1,1,1,1,1,1,1,1,1,1,1,0.176626670046731,0.195338882185568,0.0491302842992127,0.0313617807481371,0.0218454915590494,0.0208194003718855,0.431659736460385,0.195338882185568,0.0491302842992127,0.0313617807481371,0.0218454915590494,0.0208194003718855,0.284792136168288,0.336525713515398,0.0824147680503401,0.0443298043322809,0.0408595899879945,0.0483434861721919
"25",6,1,1,1,1,1,1,1,1,1,1,1,0.160761338470368,0.179095905874904,0.0567477498822183,0.0425619433588857,0.0270558253437438,0.0231092832633973,0.453651826289139,0.179095905874904,0.0567477498822183,0.0425619433588857,0.0270558253437438,0.0231092832633973,0.222630265140714,0.262343833506578,0.0930622778870768,0.113415106886497,0.0409395728690983,0.0358595893496094
"26",1,1,1,1,1,1,1,1,1,1,1,1,0.0721908413100943,0.083807411913646,0.0854969083905289,0.0364358474672824,0.0212893024148661,0.0297694016084496,0.0721908413100943,0.083807411913646,0.0854969083905289,0.0364358474672824,0.0212893024148661,0.0297694016084496,0.127672388730727,0.168371870645341,0.13202043566459,0.051276480044385,0.0435247064469037,0.050694786484474
"27",7,1,1,1,1,1,1,1,1,1,1,1,0.24811785190321,0.159799805721202,0.0551971982097579,0.0361000383599831,0.0233236254342247,0.0280970802510603,0.364686707082162,0.159799805721202,0.0551971982097579,0.0361000383599831,0.0233236254342247,0.0280970802510603,0.262471544783205,0.184455285189399,0.0838244504652127,0.0594728610299067,0.0469825058899982,0.0367314171251295
"28",1,1,1,1,1,1,1,14,1,1,1,1,0.189337109273388,0.0643311062953229,0.0508327720010268,0.0323270995590227,0.0238407750609046,0.0264475900601614,0.189337109273388,0.0643311062953229,0.0508327720010268,0.0323270995590227,0.0238407750609046,0.0264475900601614,0.223166632206365,0.199190777256603,0.0695247557242406,0.0530367531920651,0.0306401881291024,0.0415583926851804
"29",1,14,1,1,1,1,1,1,1,1,1,1,0.219295313580514,0.131684687986173,0.0473243755026275,0.0486165454930517,0.030671311131042,0.0245606877685758,0.219295313580514,0.166008681592117,0.0473243755026275,0.0486165454930517,0.030671311131042,0.0245606877685758,0.293418200328685,0.170881749014478,0.0738192080061189,0.0691285773437662,0.0463227600889727,0.0364325499298302
"30",1,1,1,1,1,1,1,14,1,1,1,1,0.117395142673228,0.127783918347049,0.0355890591774437,0.0582257079955865,0.025456769086459,0.0237778993901721,0.117395142673228,0.127783918347049,0.0355890591774437,0.0582257079955865,0.025456769086459,0.0237778993901721,0.389333782779733,0.233143535495287,0.0513895771764494,0.0956254209175576,0.0400971493181597,0.0363422401633152
"31",1,1,1,1,1,1,1,1,1,1,1,1,0.152977501512024,0.148794877471255,0.0615029625781723,0.0403271114478449,0.0361801445612078,0.0236921530377918,0.152977501512024,0.148794877471255,0.0615029625781723,0.0403271114478449,0.0361801445612078,0.0236921530377918,0.87091137175895,0.23828033464393,0.114313003876192,0.0789625345098559,0.0475597847818339,0.0409282111679102
"32",1,1,1,1,1,1,1,7,1,1,1,1,0.103937260028341,0.134862849042597,0.0675933649381155,0.0427376074980334,0.0222897299193443,0.0252704782896183,0.103937260028341,0.134862849042597,0.0675933649381155,0.0427376074980334,0.0222897299193443,0.0252704782896183,0.229673223777231,0.432152768442738,0.145303230018575,0.0582510419217317,0.0368764468136887,0.0393191086322814
"33",1,1,1,1,1,1,1,14,1,1,1,1,0.153201352689902,0.0992133617538529,0.055210507056884,0.0305654020626765,0.0342858955546455,0.022814269954181,0.153201352689902,0.0992133617538529,0.055210507056884,0.0305654020626765,0.0342858955546455,0.022814269954181,0.197695448365344,0.20638075663635,0.0971053732260946,0.05120174650957,0.0609564167513567,0.0393074589922236
"34",1,14,1,1,1,1,1,1,1,1,1,1,0.390250608745729,0.131128712692292,0.1080647334073,0.0399357419774976,0.0303420087727699,0.0197696021247199,0.390250608745729,0.247848612538962,0.1080647334073,0.0399357419774976,0.0303420087727699,0.0197696021247199,0.32897834093446,0.181497492466675,0.17551079298631,0.0636675193219471,0.0455492259355805,0.0317086726180691
"35",1,14,1,1,1,1,1,14,1,1,1,1,0.268564246816474,0.0541437375516463,0.0688024681898677,0.0475095540741424,0.0344023168303311,0.023117352833293,0.268564246816474,0.196651345399638,0.0688024681898677,0.0475095540741424,0.0344023168303311,0.023117352833293,0.448540026907876,0.207036948453555,0.107101151786198,0.0918438487195563,0.0503626092614454,0.0410554367030075
"36",9,1,1,1,1,1,1,1,1,1,1,1,0.177981430632615,0.131523411763384,0.0662216193061254,0.0314565666393113,0.0237827141180548,0.033993100838544,0.430644506582509,0.131523411763384,0.0662216193061254,0.0314565666393113,0.0237827141180548,0.033993100838544,0.268558779536276,0.207063145993517,0.0895830226405843,0.0576479564576276,0.0417301845108094,0.0513383599903689
"37",1,1,1,1,1,1,1,1,1,1,1,1,0.236582377333882,0.147564296859863,0.0536064297369719,0.0362192674524453,0.0326358594720647,0.0210078199201174,0.236582377333882,0.147564296859863,0.0536064297369719,0.0362192674524453,0.0326358594720647,0.0210078199201174,0.232714056170474,0.191016501312967,0.0734792132924157,0.0608576067932499,0.0600273367457103,0.0344548402815216
"38",1,1,1,1,1,1,1,1,1,1,1,1,0.094353963520582,0.133201813541307,0.05640393766046,0.0345843176952079,0.0290960826914272,0.0259375333082304,0.094353963520582,0.133201813541307,0.05640393766046,0.0345843176952079,0.0290960826914272,0.0259375333082304,0.283681402442143,0.215254855128209,0.0706939197967537,0.0571954874910057,0.0394357186353995,0.0378246577852964
"39",1,1,1,1,1,1,1,1,1,1,1,1,0.15511234270022,0.128031753787267,0.060209518194518,0.0318487537230376,0.0298290410371021,0.0238874303604677,0.15511234270022,0.128031753787267,0.060209518194518,0.0318487537230376,0.0298290410371021,0.0238874303604677,0.469743126966168,0.199359455452798,0.114312664808396,0.046818544501726,0.0507503649464962,0.0396015339128173
"40",1,1,1,1,1,1,1,6,1,1,1,1,0.164066575933659,0.242900583141899,0.0650737646383862,0.040990785431193,0.0376543843495847,0.0227996639506531,0.164066575933659,0.242900583141899,0.0650737646383862,0.040990785431193,0.0376543843495847,0.0227996639506531,0.312127822588592,0.467188330938964,0.0903541909626755,0.0638478425050308,0.0527720978619213,0.0406331755719745
"41",1,1,1,1,1,1,1,14,1,1,1,1,0.163697804740377,0.113063347477851,0.0711964389166425,0.044835049496595,0.0226318314816195,0.0275272891074901,0.163697804740377,0.113063347477851,0.0711964389166425,0.044835049496595,0.0226318314816195,0.0275272891074901,0.204798644520677,0.187546244472592,0.10999743591031,0.0598581540930168,0.0455639427242766,0.0402271796152659
"42",14,1,1,1,1,1,3,1,1,1,1,1,0.0934725890001613,0.123714269203206,0.0548987000104883,0.0618991515354376,0.0378662047454103,0.0248806505534387,0.21003309231739,0.123714269203206,0.0548987000104883,0.0618991515354376,0.0378662047454103,0.0248806505534387,0.611318963919404,0.194042892329257,0.103902262842624,0.0711650519306852,0.0630626247999677,0.0350055313064079
"43",6,1,1,1,1,1,1,1,1,1,1,1,0.161112373170183,0.077331041137385,0.0750312601764207,0.0351495824851278,0.0391240686228157,0.0247414702264736,0.543750150541575,0.077331041137385,0.0750312601764207,0.0351495824851278,0.0391240686228157,0.0247414702264736,0.308074334207458,0.191595910861286,0.124798761604223,0.0657251394738762,0.0597258444716864,0.0323962482763998
"44",1,1,1,1,1,1,1,1,1,1,1,1,0.363320187027966,0.0949469661441255,0.0536331109786435,0.0334936378480036,0.0228785826418015,0.0236681298478463,0.363320187027966,0.0949469661441255,0.0536331109786435,0.0334936378480036,0.0228785826418015,0.0236681298478463,0.771679854179366,0.216548509053636,0.0857826545770568,0.0546968193006268,0.0429011933964589,0.038450226121436
"45",14,14,1,1,1,1,1,1,1,1,1,1,0.179402977205707,0.0902527799889022,0.094244520572444,0.0516720634740071,0.0246128671392361,0.0256534001001694,0.253072495646928,0.288002008546652,0.094244520572444,0.0516720634740071,0.0246128671392361,0.0256534001001694,0.209333665277353,0.146333167832409,0.09420280686443,0.0698553683983279,0.0358097615446525,0.045072599187577
"46",1,1,1,1,1,1,1,1,1,1,1,1,0.322142613948454,0.136634142344681,0.045571541944408,0.039550733363581,0.0255704004394752,0.0202640178155819,0.322142613948454,0.136634142344681,0.045571541944408,0.039550733363581,0.0255704004394752,0.0202640178155819,0.328473396412479,0.18660701963,0.103637590588757,0.0724597022080978,0.0414160965950308,0.0285205983577517
"47",14,1,1,1,1,1,1,1,1,1,1,1,0.162490175776451,0.132134636596563,0.0939973971480126,0.0411053068782473,0.0295078268078388,0.0241385107682635,0.228471131543234,0.132134636596563,0.0939973971480126,0.0411053068782473,0.0295078268078388,0.0241385107682635,0.233296509188016,0.210401794070878,0.11454708056178,0.05469615186452,0.0503211841452981,0.0388909469409623
"48",1,1,1,1,1,1,1,14,1,1,1,1,0.198252268529483,0.0790099604304281,0.0642200903293799,0.0393128711072735,0.0256305764714449,0.0184022317918872,0.198252268529483,0.0790099604304281,0.0642200903293799,0.0393128711072735,0.0256305764714449,0.0184022317918872,0.243709944220142,0.315550193335358,0.126945344714167,0.0695467856884873,0.0405425171959423,0.0325609982994079
"49",14,14,1,1,1,1,1,14,1,1,1,1,0.234732863450574,0.0998941993541398,0.0614908730345862,0.0344832521729844,0.0282281290840835,0.0227714691592889,0.365464321825309,0.213861326105209,0.0614908730345862,0.0344832521729844,0.0282281290840835,0.0227714691592889,0.533503523334433,0.193923791106246,0.0974852370844643,0.0534248364763703,0.044765453465865,0.0336304474664743
"50",1,1,1,1,1,1,1,8,1,1,1,1,0.143261909723921,0.102992237517271,0.133107281296608,0.0387447532344631,0.0216747812576676,0.0191395647737508,0.143261909723921,0.102992237517271,0.133107281296608,0.0387447532344631,0.0216747812576676,0.0191395647737508,0.159850798316784,0.355262374795761,0.153716933129963,0.0571190744130133,0.0335698995225488,0.0332452782310574
"51",1,1,1,1,1,1,12,1,1,1,1,1,0.275645407225581,0.188339881396315,0.0602451881348592,0.0473425439843515,0.0267918615264306,0.0211338179452992,0.275645407225581,0.188339881396315,0.0602451881348592,0.0473425439843515,0.0267918615264306,0.0211338179452992,0.628029543101378,0.354499179580351,0.0811468580376645,0.0693520081344084,0.0476702224586261,0.0417809256026116
"52",1,1,1,1,1,1,1,1,1,1,1,1,0.205107669986074,0.124927206363622,0.0576981695198691,0.0389105871352089,0.0209623179490551,0.0195644655151876,0.205107669986074,0.124927206363622,0.0576981695198691,0.0389105871352089,0.0209623179490551,0.0195644655151876,0.336978750426885,0.289673336830251,0.106275393348255,0.0591410492725586,0.0338679452764044,0.0345515065274426
"53",1,1,1,1,1,1,1,1,1,1,1,1,0.250053850473627,0.100489208476356,0.0549675772282952,0.0322718914669752,0.0306820758242215,0.0269192221526295,0.250053850473627,0.100489208476356,0.0549675772282952,0.0322718914669752,0.0306820758242215,0.0269192221526295,0.210686021743752,0.189678383888203,0.0811543455003586,0.0506428066895946,0.0554260072457783,0.0485822917722248
"54",1,14,1,1,1,1,1,1,1,1,1,1,0.203457274317409,0.072595912466364,0.0670104483512371,0.0348897968191485,0.0289137747635647,0.0210083303660176,0.203457274317409,0.318174448955944,0.0670104483512371,0.0348897968191485,0.0289137747635647,0.0210083303660176,0.381883108393484,0.109001871336723,0.110131496605177,0.0557817142922627,0.0413225916954296,0.0328474068487748
"55",1,1,1,1,1,1,1,1,1,1,1,1,0.108370438455567,0.108716630911157,0.0604559125897077,0.0365076755938145,0.039091710425002,0.0261458956968025,0.108370438455567,0.108716630911157,0.0604559125897077,0.0365076755938145,0.039091710425002,0.0261458956968025,0.156509735088314,0.193539078372614,0.104099496322121,0.0663860941200523,0.0572650877916835,0.0480319790315175
"56",1,14,1,1,1,1,1,1,1,1,1,1,0.200580235536218,0.090789433511284,0.0847895795719849,0.0338458037627502,0.03506822400762,0.0255723511830043,0.200580235536218,0.214550989310489,0.0847895795719849,0.0338458037627502,0.03506822400762,0.0255723511830043,0.192730234562392,0.125844393097019,0.126934494448922,0.0496421796770821,0.0575742804106587,0.0424332903361648
"57",1,1,1,1,1,1,1,1,1,1,1,1,0.221036789872369,0.130969328097632,0.0445643346915183,0.0365436680695434,0.0222035989443081,0.0227299866656251,0.221036789872369,0.130969328097632,0.0445643346915183,0.0365436680695434,0.0222035989443081,0.0227299866656251,0.506344195210459,0.197521918412794,0.158724468073767,0.0573366960479026,0.0408622730963584,0.0338278860870753
"58",1,1,1,1,1,1,1,1,1,1,1,1,0.164305390042975,0.132720783789176,0.0542792852561059,0.0409232449519224,0.0294440479601334,0.0272455985001934,0.164305390042975,0.132720783789176,0.0542792852561059,0.0409232449519224,0.0294440479601334,0.0272455985001934,0.194555072540945,0.237713462069799,0.0786910301377044,0.063759556563201,0.0499410413314825,0.0383196319216248
"59",1,1,1,1,1,1,1,14,1,1,1,1,0.185381218498314,0.140588281601861,0.0685288435239562,0.0352121684713537,0.0261519433392245,0.0238365751363279,0.185381218498314,0.140588281601861,0.0685288435239562,0.0352121684713537,0.0261519433392245,0.0238365751363279,0.307088111363506,0.466621880949449,0.0878649312158729,0.0562309629231844,0.0437086904195385,0.0328668657850363
"60",12,1,1,1,1,1,1,14,1,1,1,1,0.148276920027698,0.183085181355395,0.05989915363554,0.0295399125654915,0.0312699369200172,0.0219483933436194,0.400862368839493,0.183085181355395,0.05989915363554,0.0295399125654915,0.0312699369200172,0.0219483933436194,0.282053937279623,0.243758647805391,0.0920764194300725,0.0457919034707385,0.0503521588167766,0.0349931378439122
"61",1,1,1,1,1,1,3,1,1,1,1,1,0.14394911943785,0.0557420312379049,0.0754082703884174,0.0350573206098732,0.0345644274167553,0.0263165482927001,0.14394911943785,0.0557420312379049,0.0754082703884174,0.0350573206098732,0.0345644274167553,0.0263165482927001,0.520574285627922,0.102373159630222,0.187060628724168,0.0708416530736983,0.0484525913506472,0.0341724156897682
"62",1,1,1,1,1,1,14,1,1,1,1,1,0.117066619298661,0.116864296692809,0.0610245970834763,0.0328524753571274,0.0226124590701196,0.0194246520094602,0.117066619298661,0.116864296692809,0.0610245970834763,0.0328524753571274,0.0226124590701196,0.0194246520094602,0.186073671303005,0.161010088150457,0.12500063929973,0.0426674995940336,0.0413149378054146,0.0351804937392663
"63",1,1,1,1,1,1,1,14,1,1,1,1,0.274569226661765,0.109668095488978,0.0679198033607554,0.0356725599717797,0.0241452531403155,0.0240379445818824,0.274569226661765,0.109668095488978,0.0679198033607554,0.0356725599717797,0.0241452531403155,0.0240379445818824,0.472298359855384,0.266134297602521,0.111255192689081,0.0672833331717006,0.0435119431178675,0.0367051604834703
"64",1,1,1,1,1,1,1,1,1,1,1,1,0.15989683383364,0.113104526968109,0.0449252344690571,0.0374545876807999,0.0302280914287967,0.0255075519301674,0.15989683383364,0.113104526968109,0.0449252344690571,0.0374545876807999,0.0302280914287967,0.0255075519301674,0.312761050347525,0.220347173913967,0.0742557136455217,0.0669627432595936,0.0477902341013327,0.0425010906299844
"65",1,1,1,1,1,1,1,1,1,1,1,1,0.187591881585471,0.0946888501768724,0.042801874427802,0.0348318035110447,0.0290465380699964,0.0304944919475606,0.187591881585471,0.0946888501768724,0.042801874427802,0.0348318035110447,0.0290465380699964,0.0304944919475606,0.111143682975705,0.142075573242533,0.0878907054255384,0.0553935177310111,0.0521000172995518,0.0454862843774888
"66",7,1,1,1,1,1,1,1,1,1,1,1,0.21277192250593,0.162356552417831,0.0744522269303049,0.0373455201553038,0.024576998884564,0.0242208390267148,0.348700141757793,0.162356552417831,0.0744522269303049,0.0373455201553038,0.024576998884564,0.0242208390267148,0.277376820098117,0.275299647129287,0.0926411946478512,0.115919651772223,0.0380274399161388,0.0327237538534875
"67",1,1,1,1,1,1,1,1,1,1,1,1,0.181914529400455,0.0886378968292252,0.0399791055268243,0.0380343471030911,0.0289602897414786,0.0195676790983263,0.181914529400455,0.0886378968292252,0.0399791055268243,0.0380343471030911,0.0289602897414786,0.0195676790983263,0.253640800657794,0.136238778295089,0.0843497069262237,0.0801156149660781,0.0460401863194297,0.0393723261037983
"68",1,1,1,1,1,1,12,14,1,1,1,1,0.141349267327916,0.107017996838145,0.0657773316545801,0.0468220495591929,0.031737684570936,0.0191203094864599,0.141349267327916,0.107017996838145,0.0657773316545801,0.0468220495591929,0.031737684570936,0.0191203094864599,0.545383514368029,0.35801363334742,0.147622154084876,0.0599794503450978,0.054461523531164,0.0310618551384635
"69",1,1,1,1,1,1,1,1,1,1,1,1,0.246630599684662,0.181605205712961,0.10974256967231,0.0368988992459347,0.0267849646185951,0.0212164080392458,0.246630599684662,0.181605205712961,0.10974256967231,0.0368988992459347,0.0267849646185951,0.0212164080392458,0.340228259658712,0.200090400086432,0.125378033546405,0.0441013447535928,0.0423399610298009,0.0297105496980333
"70",1,1,1,1,1,1,14,1,1,1,1,1,0.238708281604107,0.0662720343857687,0.0791137698012981,0.0298039167663582,0.0329760052378356,0.0235295727308704,0.238708281604107,0.0662720343857687,0.0791137698012981,0.0298039167663582,0.0329760052378356,0.0235295727308704,0.341842353969893,0.127503804427574,0.176753794379679,0.050477961087918,0.0490295723752587,0.030807492912768
"71",1,1,1,1,1,1,1,1,1,1,1,1,0.177608104153159,0.0793285062232419,0.037656028882797,0.0329967228844133,0.0283535628268871,0.0221104618884276,0.177608104153159,0.0793285062232419,0.037656028882797,0.0329967228844133,0.0283535628268871,0.0221104618884276,0.225358135104094,0.169726174694968,0.0634550751094835,0.0586699375583962,0.0510601327497949,0.0388301280981792
"72",1,1,1,1,1,1,9,1,1,1,1,1,0.148875778171755,0.132227236808928,0.0560583724230283,0.0274027598529906,0.0432815330402472,0.0290873651769063,0.148875778171755,0.132227236808928,0.0560583724230283,0.0274027598529906,0.0432815330402472,0.0290873651769063,0.364624830065769,0.191947766355406,0.118608949213508,0.0582225188515152,0.0584461129919674,0.0383266573925074
"73",1,1,1,1,1,1,1,1,1,1,1,1,0.116467887999589,0.0780324877988041,0.0444168876682982,0.0381837366019118,0.0265173606335885,0.0208442955203819,0.116467887999589,0.0780324877988041,0.0444168876682982,0.0381837366019118,0.0265173606335885,0.0208442955203819,0.223722852502353,0.166560618250483,0.0964465410389146,0.0578850116347864,0.0427904534220981,0.036354112656173
"74",6,1,1,1,1,1,1,1,1,1,1,1,0.128501446830445,0.160275403230389,0.0559346894857666,0.0347966524291355,0.0389364167085729,0.0178211432275069,0.530698871251714,0.160275403230389,0.0559346894857666,0.0347966524291355,0.0389364167085729,0.0178211432275069,0.154989792091048,0.144795498814582,0.117301170104304,0.0540662569533515,0.0477205794859566,0.0342307972051795
"75",1,1,1,1,1,1,1,1,1,1,1,1,0.149021559646812,0.123560883224077,0.0566103588246463,0.0293361292271625,0.0279943066757342,0.0195953769673188,0.149021559646812,0.123560883224077,0.0566103588246463,0.0293361292271625,0.0279943066757342,0.0195953769673188,0.179262184961004,0.193084024070148,0.0663140833299444,0.0504649117894714,0.0494561837297606,0.0303896503513556
